,source_id,target_id,pair_id,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
15,http://mouse.owl#MA_0002026,http://human.owl#NCI_C33693,http://mouse.owl#MA_0002026-http://human.owl#NCI_C33693,True,-0.008647984,0.0046371296,-0.0017395914,-0.016095947,0.06994432,-0.013518624,-0.050026916,0.043113697,0.005781864,-0.04144633,0.09251107,-0.025279243,0.014567149,0.0073105097,0.106336504,-0.043249324,0.047326695,-0.0855494,-0.028997237,-0.072693884
16,http://mouse.owl#MA_0000887,http://human.owl#NCI_C32065,http://mouse.owl#MA_0000887-http://human.owl#NCI_C32065,True,-0.0060677323,0.024301102,0.06556005,0.059275396,-0.013328202,0.010832705,-0.043960087,0.06793841,-0.055811748,0.10628433,0.025105169,-0.008988306,0.02939023,0.010727508,0.07963595,0.048644938,0.122338176,-0.08003305,-0.07456507,0.024014635
17,http://mouse.owl#MA_0001408,http://human.owl#NCI_C52760,http://mouse.owl#MA_0001408-http://human.owl#NCI_C52760,True,-0.021811543,0.052493315,-0.042068295,-0.020677125,0.034284413,-0.022721417,0.029805463,0.029441463,0.007598575,0.040826693,-0.047130387,0.027595375,0.05238596,-0.01719439,-0.05707761,0.0014699996,0.084644645,0.07567257,0.007936966,0.038680963
18,http://mouse.owl#MA_0000170,http://human.owl#NCI_C12455,http://mouse.owl#MA_0000170-http://human.owl#NCI_C12455,True,-0.10389128,0.060917623,0.092582375,0.015279435,0.04342507,0.043338872,-0.021770878,0.1455582,-0.093559176,-0.029576492,0.07952486,0.01206664,0.0067050583,-0.054185692,0.036563467,0.03299857,0.119242325,-0.054640915,-0.06363034,0.068817504
19,http://mouse.owl#MA_0001705,http://human.owl#NCI_C33487,http://mouse.owl#MA_0001705-http://human.owl#NCI_C33487,True,-0.058591604,0.10749969,-0.081958376,0.065581076,0.06202096,0.025821052,0.05372817,0.11128573,0.053260885,-0.010324733,0.07227757,0.036580518,0.03895735,0.044555716,-0.010993902,0.0048973225,0.1448375,-0.042004276,0.015436845,-0.027734343
20,http://mouse.owl#MA_0002454,http://human.owl#NCI_C12872,http://mouse.owl#MA_0002454-http://human.owl#NCI_C12872,True,-0.014361734,0.08984198,-0.011712253,0.07101329,-0.02486518,-0.01164981,0.0031448193,0.02910184,-0.025684692,0.0042629093,0.04375538,-0.01472232,0.019433212,0.025086919,0.03774823,0.051753722,0.13113163,-0.0418536,-0.049848594,-0.023293171
21,http://mouse.owl#MA_0000983,http://human.owl#NCI_C32308,http://mouse.owl#MA_0000983-http://human.owl#NCI_C32308,True,0.027915165,0.028571334,0.041835323,1.0704622e-05,-0.013957929,-0.008879533,0.06844779,0.1652839,-0.10727074,0.022325039,-0.016145762,-0.015882079,0.02496268,-0.07773217,0.050175816,0.10859356,0.1697739,-0.032734886,-0.0110728005,-0.083213285
22,http://mouse.owl#MA_0000235,http://human.owl#NCI_C49601,http://mouse.owl#MA_0000235-http://human.owl#NCI_C49601,True,-0.13212371,0.07722653,-0.030899223,0.022203546,0.021046113,0.034193497,0.015971305,0.07316355,-0.048908763,0.041272756,-0.034032315,-0.091026455,-0.0046655918,-0.019376919,0.101834096,0.029960793,0.16349015,-0.022328705,-0.05722199,0.08558884
23,http://mouse.owl#MA_0001032,http://human.owl#NCI_C12821,http://mouse.owl#MA_0001032-http://human.owl#NCI_C12821,True,-0.01747682,0.087557025,0.034309905,0.0768749,0.028201751,-0.115044646,0.054685984,0.2728535,-0.1888237,0.15502404,0.029809054,-0.14008617,0.11491336,-0.057585746,0.118416,0.093374364,0.2561413,-0.13681573,-0.057002634,0.03134867
24,http://mouse.owl#MA_0000175,http://human.owl#NCI_C12398,http://mouse.owl#MA_0000175-http://human.owl#NCI_C12398,True,0.05401523,0.0949555,0.010216786,0.0660814,0.039639395,0.03379389,0.05073906,0.1553326,-0.04155165,0.13150677,-0.040203366,-0.09850365,0.06697975,-0.019573832,0.15008564,0.07026486,0.2630068,-0.14615709,-0.0697982,-0.041932162
25,http://mouse.owl#MA_0001778,http://human.owl#NCI_C49252,http://mouse.owl#MA_0001778-http://human.owl#NCI_C49252,True,-0.010103077,0.024862695,0.05637438,-0.009624047,0.028070968,-0.012548907,0.0801675,0.06373083,0.0029930063,0.023452153,0.08999519,-0.008707676,-0.014352141,-0.008406609,0.1014474,-0.0018448681,0.09801758,-0.037653185,-0.02041059,0.03649472
26,http://mouse.owl#MA_0000372,http://human.owl#NCI_C12739,http://mouse.owl#MA_0000372-http://human.owl#NCI_C12739,True,-0.10941777,0.10808962,0.064838104,0.01532377,0.014117176,-0.06996785,0.11927162,0.3394732,-0.24748853,0.1694021,-0.005407091,-0.14825974,0.14072259,-0.07342053,0.13858315,0.019202083,0.34221148,-0.28648707,-0.13210462,0.018704569
27,http://mouse.owl#MA_0002157,http://human.owl#NCI_C32849,http://mouse.owl#MA_0002157-http://human.owl#NCI_C32849,True,-0.077971764,0.08883207,0.07095173,-0.029965408,0.046503842,0.012503691,-0.0023321547,0.09368054,-0.038000893,-0.00086720847,-0.048494518,-0.02591303,0.08585421,-0.079758406,0.07806713,0.055111375,0.052510522,0.0028956346,0.011217641,-0.013777826
28,http://mouse.owl#MA_0002506,http://human.owl#NCI_C32293,http://mouse.owl#MA_0002506-http://human.owl#NCI_C32293,True,0.018748088,0.0054568136,-0.057603646,0.0014573839,0.03887583,-0.03576824,0.016543481,0.04171329,-0.07645801,0.003969254,-0.0005511008,-0.08155215,0.034660835,0.081438966,0.097563535,0.05431278,0.04930783,0.07734379,0.0034155622,0.05997043
29,http://mouse.owl#MA_0000205,http://human.owl#NCI_C12442,http://mouse.owl#MA_0000205-http://human.owl#NCI_C12442,True,-0.018821012,0.110343195,0.03597157,-0.06536795,0.08897637,0.0072767306,0.08318818,0.07429394,-0.056435242,0.050111875,-0.04521463,0.0069371075,0.005511716,-0.0043292064,0.021884011,0.07026144,0.056105968,-0.02601359,-0.06999512,-0.054641053
30,http://mouse.owl#MA_0000154,http://human.owl#NCI_C13317,http://mouse.owl#MA_0000154-http://human.owl#NCI_C13317,True,-0.0820763,0.10434578,0.11384531,-0.102437705,0.103801675,-0.027371189,0.012951678,0.13364455,-0.10402906,0.06576289,0.006851063,-0.033493806,0.10450401,-0.07878427,0.08301011,0.0239155,0.16175124,-0.12799814,-0.060578816,-0.07793587
31,http://mouse.owl#MA_0001106,http://human.owl#NCI_C12812,http://mouse.owl#MA_0001106-http://human.owl#NCI_C12812,True,-0.010941828,-0.014030961,0.005883392,-0.047841586,0.073314965,0.016967397,0.08138758,0.10726626,-0.07848305,0.045356274,-0.0011942331,-0.062959716,0.0124280155,0.024741491,0.0075349277,-0.019108519,0.055339444,-0.078658015,-0.077190325,-0.029093653
32,http://mouse.owl#MA_0002661,http://human.owl#NCI_C43618,http://mouse.owl#MA_0002661-http://human.owl#NCI_C43618,True,0.03196301,-0.0069143362,0.028966036,0.06708963,0.034025695,0.0041081794,0.019684682,0.027238443,-0.01172464,0.058723696,0.024745673,-0.02740496,0.06332884,-0.003219924,0.06442757,0.07133943,0.06605217,-0.07486109,-0.042779285,-0.042247765
33,http://mouse.owl#MA_0000168,http://human.owl#NCI_C12439,http://mouse.owl#MA_0000168-http://human.owl#NCI_C12439,True,-0.108757384,0.14115566,0.13009685,0.06711571,0.08037849,-0.058110856,0.17067878,0.28384337,-0.19445917,0.2625911,0.053905435,-0.22110364,0.15943965,-0.118986905,0.2805494,0.15535028,0.48680085,-0.21653052,-0.07299557,-0.09258457
34,http://mouse.owl#MA_0000929,http://human.owl#NCI_C52725,http://mouse.owl#MA_0000929-http://human.owl#NCI_C52725,True,0.041952882,0.058663055,-0.020268997,-0.070794165,-0.04098686,0.06130743,0.009032521,-0.01447713,0.04782491,0.00025732256,-0.030738804,-0.050105263,0.076332465,-0.067308635,0.039550953,-0.011218034,0.06259399,-0.06773693,-0.008397652,0.053996213
35,http://mouse.owl#MA_0000143,http://human.owl#NCI_C12802,http://mouse.owl#MA_0000143-http://human.owl#NCI_C12802,True,-0.038490385,0.101085536,0.00909834,0.0058845636,0.13673086,-0.082858786,0.14511093,0.13419284,-0.12638462,0.13250725,0.009779313,-0.14142548,0.05779038,-0.07403195,0.08588476,0.015461862,0.2168569,-0.17267808,-0.05340512,-0.048361257
36,http://mouse.owl#MA_0000430,http://human.owl#NCI_C12286,http://mouse.owl#MA_0000430-http://human.owl#NCI_C12286,True,-0.028025996,0.06477717,-0.030664518,-0.0054687876,0.059223585,-0.0090359915,0.02039351,0.07822078,-0.14386767,0.028017625,0.032047898,-0.058705036,0.10822119,-0.021940429,0.05303847,0.06752243,0.18181099,-0.08701902,-0.037405055,-0.011529852
37,http://mouse.owl#MA_0001347,http://human.owl#NCI_C12858,http://mouse.owl#MA_0001347-http://human.owl#NCI_C12858,True,-0.03893907,0.05284419,-0.017252125,0.009749338,0.0687209,0.0038306955,0.01344852,0.074427105,-0.052969262,0.038922463,-0.0050481744,-0.14632078,-0.010923732,-0.0022389693,0.09240384,0.03435383,0.09249613,0.029066773,-0.025122328,0.051910885
38,http://mouse.owl#MA_0000748,http://human.owl#NCI_C33026,http://mouse.owl#MA_0000748-http://human.owl#NCI_C33026,True,-0.031697385,-0.0014664363,0.05299589,0.044274308,0.051945508,-0.021709854,0.08586231,0.11299801,-0.06602218,0.02744397,0.047587045,-0.033578373,0.031522956,-0.08156549,0.07191522,-0.004362924,0.018619617,-0.02623009,-0.037164424,0.060023293
39,http://mouse.owl#MA_0001594,http://human.owl#NCI_C32322,http://mouse.owl#MA_0001594-http://human.owl#NCI_C32322,True,-0.018527342,0.075443104,0.0070454385,-0.010455909,0.075069994,-0.096152365,-0.014325334,0.0039274166,-0.07300326,0.0750933,0.03307434,-0.0038767755,-0.0057565495,-0.07221341,0.025280528,0.012829911,0.07242199,-0.04304289,-0.058984105,-0.041133408
40,http://mouse.owl#MA_0001119,http://human.owl#NCI_C32473,http://mouse.owl#MA_0001119-http://human.owl#NCI_C32473,True,-0.011375147,0.15651137,0.055674072,0.014401441,0.08012663,-0.049608193,-0.00018616393,0.15234591,-0.045579847,0.102695905,0.10310446,-0.06770239,0.06531354,-0.08606273,0.038595952,0.023896914,0.2217691,-0.059481874,-0.038643725,0.020643422
41,http://mouse.owl#MA_0001669,http://human.owl#NCI_C33417,http://mouse.owl#MA_0001669-http://human.owl#NCI_C33417,True,-0.055339765,0.0997533,0.017290933,-0.04251357,0.0052116737,-0.06341166,0.016284611,0.08792274,-0.05356045,0.07348648,-0.00013160333,-0.11988897,0.04225784,-0.09487395,0.041197784,0.05323255,0.21882552,-0.07678697,-0.02732885,-0.036068417
42,http://mouse.owl#MA_0001781,http://human.owl#NCI_C49253,http://mouse.owl#MA_0001781-http://human.owl#NCI_C49253,True,-0.042079803,0.039974406,-0.040775914,0.06364977,-0.05144662,-0.022048417,0.010385845,0.0366777,0.011626361,0.07647526,0.10423741,-0.048421606,-0.020397998,-0.050078917,0.053964943,-0.002328033,0.04021698,-0.08070506,-0.035577923,-0.03440046
43,http://mouse.owl#MA_0001914,http://human.owl#NCI_C52844,http://mouse.owl#MA_0001914-http://human.owl#NCI_C52844,True,-0.012850609,0.010140184,0.09955383,0.02883957,-0.0013034493,-0.01567765,0.06332775,0.12016727,-0.0653688,0.055304833,0.05042908,-0.05294928,0.0719584,0.007902674,0.036757603,-0.05155618,0.09879947,-0.10044603,-0.12946269,0.04672596
44,http://mouse.owl#MA_0002494,http://human.owl#NCI_C32732,http://mouse.owl#MA_0002494-http://human.owl#NCI_C32732,True,-0.049977355,0.102317974,0.0343499,0.07712718,0.14780968,-0.098017074,0.13194558,0.07405986,-0.12673408,0.08269828,-0.030120267,-0.064249285,0.05446209,-0.001984775,0.07326775,-0.032732688,0.13351129,-0.02173084,-0.115924865,-0.03123458
45,http://mouse.owl#MA_0002281,http://human.owl#NCI_C52898,http://mouse.owl#MA_0002281-http://human.owl#NCI_C52898,True,-0.021725688,0.043147612,0.0630953,0.010287082,0.031724893,-0.040162038,0.057536945,0.03658442,-0.066942,-0.0064922906,-0.015687285,-0.0881488,0.08820793,0.04768446,0.04183227,-0.0018261746,0.039838653,-0.03022164,-0.01506866,-0.024893016
46,http://mouse.owl#MA_0000109,http://human.owl#NCI_C32746,http://mouse.owl#MA_0000109-http://human.owl#NCI_C32746,True,-0.07018729,0.016794018,-0.032533437,-0.09636534,-0.017837703,-0.056970976,0.026765503,0.099740654,-0.047086377,0.07790569,0.033251263,-0.068756446,0.031870455,-0.06925285,-0.023355275,-0.045436688,0.08681889,-0.098724395,0.00054072216,-0.055700634
47,http://mouse.owl#MA_0002354,http://human.owl#NCI_C33284,http://mouse.owl#MA_0002354-http://human.owl#NCI_C33284,True,0.047902998,0.034475733,-0.022822296,-0.013813349,-0.03855134,-0.09193528,0.028508872,0.017224673,-0.050900623,-0.037342485,0.009251457,-0.10526712,0.04566273,-0.0871716,0.05665174,0.048124366,0.10833689,-0.12956923,0.0063541643,-0.026111672
48,http://mouse.owl#MA_0002438,http://human.owl#NCI_C12436,http://mouse.owl#MA_0002438-http://human.owl#NCI_C12436,True,-0.08126253,-0.0015261406,-0.0075114844,-0.020842873,-0.019598525,-0.03815925,0.007152727,0.08741318,-0.05222814,0.08647181,0.03777233,-0.059056338,0.053623114,-0.06021676,0.124179706,0.05264856,0.14689776,-0.021389997,-0.029660497,-0.015660431
49,http://mouse.owl#MA_0002461,http://human.owl#NCI_C33885,http://mouse.owl#MA_0002461-http://human.owl#NCI_C33885,True,-0.020933436,0.06527035,-0.03568718,0.05245266,-0.0122006275,0.031405978,0.052204113,0.11903922,-0.058864005,0.0007208865,0.07900331,-0.10339553,0.06317073,-0.020082686,0.09677003,-0.058694262,0.066080175,-0.022467501,-0.029764177,-0.018842556
50,http://mouse.owl#MA_0000654,http://human.owl#NCI_C52750,http://mouse.owl#MA_0000654-http://human.owl#NCI_C52750,True,-0.11275496,0.01956494,-0.009255973,-0.0020677857,0.09560123,-0.05357154,-0.026767215,0.097222686,0.00919584,0.07819308,0.018273614,0.018830791,0.11589752,-0.055697836,0.04762037,0.10505137,0.21054927,-0.032327846,-0.0066492585,0.0413072
51,http://mouse.owl#MA_0001543,http://human.owl#NCI_C12385,http://mouse.owl#MA_0001543-http://human.owl#NCI_C12385,True,-0.026608683,-0.010291202,0.016320866,-0.05232755,0.028300775,-0.06487796,0.029783819,0.10578465,-0.052971557,0.04766685,-0.019632703,-0.013039008,0.06340662,0.029107532,0.00085015455,0.047477357,0.0939848,-0.0137492055,-0.034067564,-0.028844912
52,http://mouse.owl#MA_0001609,http://human.owl#NCI_C12256,http://mouse.owl#MA_0001609-http://human.owl#NCI_C12256,True,-0.117132425,-0.002602809,0.01638785,0.048128765,0.02624773,-0.022878733,0.090855114,0.10902095,-0.10886179,0.15369245,0.04204029,-0.085293055,0.03696411,0.054853402,0.12069395,0.065584294,0.18737388,-0.08325098,-0.055806573,0.030097865
53,http://mouse.owl#MA_0001124,http://human.owl#NCI_C12641,http://mouse.owl#MA_0001124-http://human.owl#NCI_C12641,True,0.0020221416,0.10134548,0.012722537,-0.09715876,-0.008391354,-0.076095074,0.067532554,0.13753383,-0.055954445,0.094083436,0.04500281,-0.031836487,0.04198089,0.033947412,0.05973325,0.017183777,0.16081762,-0.13413966,-0.024319582,0.01724427
54,http://mouse.owl#MA_0002065,http://human.owl#NCI_C53018,http://mouse.owl#MA_0002065-http://human.owl#NCI_C53018,True,-0.01892243,0.017646603,0.026270801,0.02970992,-0.011484903,0.0130846985,0.04697025,0.08345389,-0.056766495,0.050381385,-0.018993573,-0.045269914,0.0322193,-0.08707112,0.052097812,0.037734263,0.12111523,-0.017126359,-0.015401717,-0.062205635
55,http://mouse.owl#MA_0002206,http://human.owl#NCI_C12776,http://mouse.owl#MA_0002206-http://human.owl#NCI_C12776,True,-0.07997675,0.07164081,0.113273196,-0.06190771,0.054845117,0.015592394,0.041210726,0.13326511,-0.00069201936,0.11254373,-0.024890777,-0.0852895,0.06512381,-0.018243363,0.042370487,0.02702695,0.11390787,-0.13999732,0.026458975,-0.014937699
56,http://mouse.owl#MA_0000015,http://human.owl#NCI_C13056,http://mouse.owl#MA_0000015-http://human.owl#NCI_C13056,True,0.0064313747,0.25045758,0.2046432,0.008464785,0.09534323,0.03383626,0.27422377,0.55159867,-0.32759073,0.35722142,0.052603893,-0.15312855,0.22285542,-0.23979828,0.4127374,0.21046874,0.71275854,-0.46575296,-0.20955212,-0.0493313
57,http://mouse.owl#MA_0002272,http://human.owl#NCI_C53150,http://mouse.owl#MA_0002272-http://human.owl#NCI_C53150,True,0.020003254,0.013578355,-0.014389658,-0.06773646,0.07639755,0.042838033,-0.048589982,0.052395,0.0023605227,0.06497547,0.057396818,0.032059655,0.016463632,0.056871794,0.014144562,0.029395856,0.011359794,-0.06262949,-0.02902904,0.054387685
58,http://mouse.owl#MA_0001749,http://human.owl#NCI_C49315,http://mouse.owl#MA_0001749-http://human.owl#NCI_C49315,True,-0.034814425,0.047066376,-0.028445799,0.046966806,-0.08716104,-0.016049238,0.061585702,0.076222286,0.036018535,0.06947386,-0.058122918,-0.1055834,0.0049477853,-0.017350294,0.04419452,0.009045673,0.026202545,-0.05899678,-0.007907399,-0.019995574
59,http://mouse.owl#MA_0002681,http://human.owl#NCI_C32540,http://mouse.owl#MA_0002681-http://human.owl#NCI_C32540,True,-0.025504708,0.052589066,0.015581315,-0.010054271,0.0069474424,0.044143006,0.012462092,0.0069051962,0.014002506,-0.009473333,-0.04551561,-0.023863547,0.00886462,-0.068587705,-0.022785738,0.047168754,0.10597402,0.027800258,0.012272883,-0.009898875
60,http://mouse.owl#MA_0002571,http://human.owl#NCI_C32455,http://mouse.owl#MA_0002571-http://human.owl#NCI_C32455,True,-0.07729772,-0.016009588,-0.012694497,-0.068827584,0.013350509,0.004025653,0.08038254,0.11187411,-0.14907598,0.0834984,-0.041197047,-0.009778733,0.09060747,0.015221589,0.03369286,-0.0058364794,0.08010538,-0.04280366,-0.08893114,-0.054478735
61,http://mouse.owl#MA_0002391,http://human.owl#NCI_C53072,http://mouse.owl#MA_0002391-http://human.owl#NCI_C53072,True,-0.011516875,0.03885562,-0.015163513,0.052323133,-0.00887711,0.06245376,-0.004221797,0.01746789,-0.025134422,0.06257163,-0.02244656,0.014508748,0.00868174,0.02461744,0.037149407,-0.014585335,0.019650565,-0.04943399,-0.05997703,-0.037602853
62,http://mouse.owl#MA_0000090,http://human.owl#NCI_C12805,http://mouse.owl#MA_0000090-http://human.owl#NCI_C12805,True,-0.0044215843,0.03372324,0.09886986,-0.055204764,-0.012075931,0.0297139,0.11227458,0.09531039,-0.040505122,0.06719194,-0.0269448,0.003311094,0.045938622,-0.046453856,0.07084054,-0.009195536,0.062771626,-0.058028847,0.019401262,0.08519905
63,http://mouse.owl#MA_0001217,http://human.owl#NCI_C33612,http://mouse.owl#MA_0001217-http://human.owl#NCI_C33612,True,0.0045253523,0.060088634,-0.032628484,0.043049056,-0.008295052,0.002951432,0.031305615,-0.004041177,-0.052499782,0.034656093,-0.025051653,0.027953876,-0.015384144,0.06849323,0.05120197,-0.023074847,0.12275294,-0.069663376,-0.00409594,-0.09052102
64,http://mouse.owl#MA_0001484,http://human.owl#NCI_C32752,http://mouse.owl#MA_0001484-http://human.owl#NCI_C32752,True,-0.0748263,0.065159895,-0.013373489,0.051661186,-0.011982152,0.08457163,0.072094895,0.012533352,-0.07213591,0.0809917,0.038060397,-0.06443811,-0.01559668,-0.060122926,0.03823051,-0.01032347,0.07301948,-0.038281735,0.025512246,-0.0077660396
65,http://mouse.owl#MA_0000145,http://human.owl#NCI_C12367,http://mouse.owl#MA_0000145-http://human.owl#NCI_C12367,True,0.01585099,0.07504902,-0.012692636,0.03303048,0.1542801,-0.08275668,0.0428043,0.22667587,-0.07922117,0.0919023,0.043908454,-0.17550024,0.1265533,-0.06987105,0.041848887,0.050044134,0.31183198,-0.13625003,-0.14754492,0.049261592
66,http://mouse.owl#MA_0001067,http://human.owl#NCI_C33377,http://mouse.owl#MA_0001067-http://human.owl#NCI_C33377,True,-0.006435236,0.06829356,0.016069058,-0.0038533276,-0.013545983,0.028600177,-0.017515633,0.04679381,0.026749,0.018374668,-0.06404397,0.0030534817,0.07457905,-0.115777716,-0.036618225,-0.03868286,0.056275316,-0.0807561,0.0037009781,0.018172434
67,http://mouse.owl#MA_0000127,http://human.owl#NCI_C12608,http://mouse.owl#MA_0000127-http://human.owl#NCI_C12608,True,0.0056476314,0.049357813,0.10109006,0.018277954,-0.027057525,-0.062634185,0.087881416,0.2988432,-0.17207335,0.18704984,0.055502944,-0.05254165,0.106193654,-0.045837797,0.14367475,0.0354693,0.25629517,-0.19564527,-0.07622382,0.021669596
68,http://mouse.owl#MA_0000792,http://human.owl#NCI_C12937,http://mouse.owl#MA_0000792-http://human.owl#NCI_C12937,True,0.023512136,0.10853498,0.006926642,-0.031821184,0.08854318,-0.025989275,0.071550794,0.15014613,-0.13404678,-0.034962464,-0.048934136,-0.0060209157,0.1079196,0.061445795,0.07206971,0.046520896,0.08062519,-0.01617381,-0.07768671,0.015159947
69,http://mouse.owl#MA_0001790,http://human.owl#NCI_C49281,http://mouse.owl#MA_0001790-http://human.owl#NCI_C49281,True,0.007223459,-0.041236255,0.0023183636,-0.031334057,-0.02121503,0.03220925,0.030231688,0.088218406,-0.032379344,0.004918225,0.06553425,-0.067778274,-0.0078993775,-0.026732385,0.06808266,-0.019849487,0.034035306,-0.03607154,-0.116420716,0.058618
