,source_id,target_id,pair_id,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
1227,http://mouse.owl#MA_0002508,http://human.owl#NCI_C33739,http://mouse.owl#MA_0002508-http://human.owl#NCI_C33739,True,-0.058479875,0.07181129,-0.06656484,-0.08921896,0.07836331,0.05676917,-0.0044974424,0.05490031,-0.021631267,0.05487422,0.005283434,-0.03864886,0.018891592,-0.039203897,-0.04419481,0.09706637,0.07823338,0.026519028,-0.03265436,-0.033507295
1426,http://mouse.owl#MA_0000376,http://human.owl#NCI_C33456,http://mouse.owl#MA_0000376-http://human.owl#NCI_C33456,True,-0.16296348,0.15969826,0.07571952,0.0678412,0.0908593,-0.0499698,0.15353751,0.17488058,-0.1538047,0.15701061,0.09296001,-0.16042173,0.16885474,-0.10547188,0.17696635,0.05519829,0.25130105,-0.14690694,-0.17484415,-0.0734728
528,http://mouse.owl#MA_0000411,http://human.owl#NCI_C12412,http://mouse.owl#MA_0000411-http://human.owl#NCI_C12412,True,-0.08538581,0.13542105,0.033327,-0.0106322,0.07285476,-0.048287455,0.17824185,0.24716465,-0.15077737,0.12348482,0.105978906,-0.1315903,0.13172694,-0.065103225,0.20801464,-0.0027075429,0.29927307,-0.16280733,-0.03382512,0.0075516365
1251,http://mouse.owl#MA_0002144,http://human.owl#NCI_C32560,http://mouse.owl#MA_0002144-http://human.owl#NCI_C32560,True,-0.0401526,0.029233284,-0.004767367,0.056347664,0.0152823115,-0.040226847,-0.0337931,0.09048082,-0.011789,0.06871952,0.07053053,-0.003460778,0.026845902,0.021521673,-0.03326449,0.08138851,0.06262722,0.0062123872,-0.02804542,0.04300605
10,http://mouse.owl#MA_0001039,http://human.owl#NCI_C12899,http://mouse.owl#MA_0001039-http://human.owl#NCI_C12899,True,0.038846873,0.078718245,-0.00074670976,-0.0021254714,0.02696031,-0.033376906,-0.016681546,0.10711186,-0.041956104,0.01636256,0.049239367,-0.06314217,0.071729645,0.016402751,0.0811435,0.099168226,0.1674224,-0.11430808,-0.08168841,-0.03315422
147,http://mouse.owl#MA_0002404,http://human.owl#NCI_C53182,http://mouse.owl#MA_0002404-http://human.owl#NCI_C53182,True,-0.033241466,0.042817257,-0.003276717,0.02930665,0.042778082,0.014817862,0.032473315,0.17472076,-0.071588226,0.074326776,0.01748029,-0.007994285,0.04282201,-0.074070305,0.06676144,-0.036734972,0.16078553,-0.028163213,-0.062839106,-0.083880246
983,http://mouse.owl#MA_0002302,http://human.owl#NCI_C53172,http://mouse.owl#MA_0002302-http://human.owl#NCI_C53172,True,-0.008786444,0.12901458,0.057098,-0.05727651,0.034689303,-0.03757885,0.05390051,0.10184619,-0.14107129,0.06245415,0.08535079,-0.10360184,0.033660106,-0.0059749936,-0.03076778,-0.030750535,0.1142766,0.025027253,-0.00056901947,0.0699514
282,http://mouse.owl#MA_0001276,http://human.owl#NCI_C32783,http://mouse.owl#MA_0001276-http://human.owl#NCI_C32783,True,-0.020320736,0.03340731,-0.0069508553,-0.01583659,0.07640812,0.059864253,0.08316255,0.07722997,0.025967494,0.057082016,0.02739956,-0.026112987,0.063991964,-0.07352151,0.12678784,0.0037049982,0.0724404,-0.026038744,0.00440598,-0.06349077
298,http://mouse.owl#MA_0000060,http://human.owl#NCI_C12679,http://mouse.owl#MA_0000060-http://human.owl#NCI_C12679,True,-0.05472579,0.22269522,0.055671267,-0.0111664515,0.13326912,0.00965945,0.14238909,0.33965147,-0.07457669,0.20310605,0.107219234,-0.10224381,0.14374766,-0.048722237,0.2053636,0.038990416,0.34575564,-0.21769896,-0.06619155,-0.06564617
629,http://mouse.owl#MA_0001335,http://human.owl#NCI_C32042,http://mouse.owl#MA_0001335-http://human.owl#NCI_C32042,True,0.0029164413,0.101448454,-0.008949647,-0.039384555,0.057150297,0.05576391,-0.005317013,0.14102948,-0.068066224,0.06816705,-0.023432713,-0.062008135,0.025790308,-0.052549798,0.09666669,0.006755464,0.12543872,-0.11396181,-0.006915736,0.012985875
291,http://mouse.owl#MA_0002019,http://human.owl#NCI_C33320,http://mouse.owl#MA_0002019-http://human.owl#NCI_C33320,True,-0.00095700193,0.044954706,-0.017528806,-0.0001354795,-0.025149921,-0.047383845,-0.029881451,0.06440665,-0.03145467,0.07575198,-0.03851694,-0.05612845,0.034552895,-0.00063989684,0.0043839663,0.03988149,0.14608197,-0.031412512,-0.10357365,0.012420835
1385,http://mouse.owl#MA_0001358,http://human.owl#NCI_C12809,http://mouse.owl#MA_0001358-http://human.owl#NCI_C12809,True,-0.07802431,0.11499479,0.010112381,-0.0039988034,-0.038453527,-0.0030337647,0.06396842,0.13571875,-0.15557238,0.11357924,-0.03498072,-0.020095892,0.06260788,-0.073515885,0.04966362,0.080546,0.1615758,-0.090173975,-0.09204715,-0.014595258
1300,http://mouse.owl#MA_0001289,http://human.owl#NCI_C33586,http://mouse.owl#MA_0001289-http://human.owl#NCI_C33586,True,-0.013062432,0.014040298,0.009629281,0.038880795,0.032699037,-0.007213719,0.0030812453,0.16253275,-0.0048684864,0.13077319,-0.07078388,-0.038365584,0.020575656,-0.010531875,0.0346245,0.051546738,0.15957153,-0.030170407,-0.029779704,-0.002515357
1349,http://mouse.owl#MA_0000968,http://human.owl#NCI_C52710,http://mouse.owl#MA_0000968-http://human.owl#NCI_C52710,True,-0.056231283,0.045607522,0.009471788,-0.002260778,-0.058795094,-0.014841281,0.048327327,0.06102696,-0.08066317,0.08739038,0.10454826,-0.03900318,0.07393708,-0.045037754,0.091686904,0.025213497,0.07093963,0.012757473,0.058715817,0.028012674
560,http://mouse.owl#MA_0002243,http://human.owl#NCI_C33787,http://mouse.owl#MA_0002243-http://human.owl#NCI_C33787,True,0.05350629,0.024342041,0.08855179,-0.059942722,-0.02460014,-0.049025103,0.09394868,0.12299519,-0.035353042,0.054380596,0.0011119945,-0.043487497,0.017412618,-0.02711463,0.098815806,0.049566984,0.11368854,-0.14620647,-0.037679672,0.025893386
552,http://mouse.owl#MA_0000259,http://human.owl#NCI_C32165,http://mouse.owl#MA_0000259-http://human.owl#NCI_C32165,True,-0.03612822,0.08389209,0.059778467,0.01614366,0.15013361,-0.04989107,0.007292902,0.27656367,-0.112257406,0.07664862,-0.01292974,-0.1642616,0.09452092,-0.031087397,0.081424534,0.054139838,0.1998598,-0.11927016,-0.09059949,-0.08702348
129,http://mouse.owl#MA_0000703,http://human.owl#NCI_C49329,http://mouse.owl#MA_0000703-http://human.owl#NCI_C49329,True,-0.05549296,0.13968322,-0.0010659397,-0.011646199,0.025403313,0.043278914,-0.04012899,0.17131867,-0.048605427,0.08592285,-0.008406514,-0.045200713,0.0090580415,-0.08139625,0.060232744,0.025834277,0.15866861,-0.10360255,-0.02633306,-0.015876148
978,http://mouse.owl#MA_0000432,http://human.owl#NCI_C12425,http://mouse.owl#MA_0000432-http://human.owl#NCI_C12425,True,-0.024774883,0.046687387,0.05276087,0.049497157,0.031556055,-0.035563856,0.085153416,0.23536606,-0.10094367,0.10346465,0.040339604,-0.06455754,0.065320894,0.0019835802,0.1033961,0.0299379,0.2906752,-0.10795212,-0.07909818,0.0020841025
331,http://mouse.owl#MA_0001362,http://human.owl#NCI_C52722,http://mouse.owl#MA_0001362-http://human.owl#NCI_C52722,True,0.06627393,-0.002331918,0.02343264,-0.048081238,0.050591953,-0.0024718717,-0.013434039,0.08677805,0.024932198,-0.018131893,-0.048916228,-0.04457887,-0.040661264,-0.0019635018,0.049687743,-0.031112028,0.013282178,-0.0053726947,0.0008568913,0.031263027
323,http://mouse.owl#MA_0002185,http://human.owl#NCI_C53057,http://mouse.owl#MA_0002185-http://human.owl#NCI_C53057,True,0.0070312624,0.019827314,-0.028788049,0.01134409,0.01785455,0.003230108,-0.013253294,0.02051501,-0.07576408,0.12818322,0.05717219,-0.021405198,-0.044813603,0.01571041,0.037791237,-0.0016135976,0.08886716,-0.034316793,-0.06279217,0.06602046
691,http://mouse.owl#MA_0002553,http://human.owl#NCI_C33422,http://mouse.owl#MA_0002553-http://human.owl#NCI_C33422,True,-0.010247311,0.051163897,0.056024708,-0.039918028,0.04992894,-0.09526325,0.07222444,0.16272335,-0.0992332,0.07394195,-0.0264344,-0.04900678,-0.0033045178,-0.008793888,0.112406455,0.04294134,0.08858934,-0.10879214,0.046859227,0.073451
1415,http://mouse.owl#MA_0001104,http://human.owl#NCI_C33215,http://mouse.owl#MA_0001104-http://human.owl#NCI_C33215,True,-0.02405042,-0.037865806,-0.077793516,-0.027432676,-0.046468325,0.018208966,0.044563025,-0.030919138,0.07370662,0.032014173,-0.02528582,-0.016894538,0.08395374,-0.039926305,0.04663664,0.034313083,-0.017370805,-0.07804692,0.013550986,0.04208117
1150,http://mouse.owl#MA_0000368,http://human.owl#NCI_C12415,http://mouse.owl#MA_0000368-http://human.owl#NCI_C12415,True,-0.014417189,0.15037498,0.09644677,-0.049167316,0.08718603,-0.06242767,0.1218773,0.3628431,-0.23647463,0.1398913,0.1276319,-0.2177943,0.1791484,-0.07703294,0.20592356,0.098298945,0.53610206,-0.1716609,-0.12159098,-0.09466699
135,http://mouse.owl#MA_0000249,http://human.owl#NCI_C33527,http://mouse.owl#MA_0000249-http://human.owl#NCI_C33527,True,-0.021040011,0.09035224,0.030461516,0.06060853,0.07927604,0.058376063,0.09939443,0.20005172,-0.14417867,0.119787574,0.02513368,-0.01807009,0.1175579,-0.093655355,0.13958208,0.06846902,0.23255917,-0.10198021,-0.08832148,-0.023714097
678,http://mouse.owl#MA_0002242,http://human.owl#NCI_C52700,http://mouse.owl#MA_0002242-http://human.owl#NCI_C52700,True,-0.017902076,0.04495756,0.03306028,0.07253133,0.027807146,0.054426476,0.053051423,0.08658785,-0.018277386,0.092385635,0.045463163,-0.026697021,0.015374341,-0.0046369606,0.1036587,0.07796468,0.06897667,0.0076266434,-0.020733997,-0.023939285
1412,http://mouse.owl#MA_0001348,http://human.owl#NCI_C32250,http://mouse.owl#MA_0001348-http://human.owl#NCI_C32250,True,0.01717022,0.022661885,0.055313583,0.0051621795,0.011778906,-0.017277366,0.0068164226,0.14618957,-0.07396921,0.02161251,0.09060896,-0.06870955,0.0499185,0.007922586,0.12056542,0.06297879,0.17257315,-0.057284664,-0.05513365,-0.01313252
736,http://mouse.owl#MA_0001497,http://human.owl#NCI_C33897,http://mouse.owl#MA_0001497-http://human.owl#NCI_C33897,True,-0.069647685,0.095450014,0.01692684,-0.008445565,0.08987525,-0.023209885,-0.0070628906,0.041729152,-0.08801772,0.055757485,-0.0038822852,-0.030893914,0.0070815682,-0.03852984,-0.003063256,0.027055714,0.15729187,0.0006913098,-0.043063473,0.07672495
435,http://mouse.owl#MA_0000617,http://human.owl#NCI_C12296,http://mouse.owl#MA_0000617-http://human.owl#NCI_C12296,True,0.0023811306,0.05203746,0.03228701,-0.032636803,0.027243637,0.022746019,0.043405056,0.14576617,-0.016657937,0.10938987,-0.036684018,-0.047816735,0.0419506,0.040239282,0.009075598,0.11058442,0.1383624,-0.12934554,-0.012507105,-0.019285008
669,http://mouse.owl#MA_0001417,http://human.owl#NCI_C52729,http://mouse.owl#MA_0001417-http://human.owl#NCI_C52729,True,-0.08184482,-0.06004993,-0.021421414,0.018631065,0.07449168,-0.06861034,0.047811717,0.048100896,-0.029221307,-0.03163449,0.07717912,-0.030713074,0.09748638,-0.010537682,0.085071355,-0.006705188,0.019585175,-0.029688608,-0.093289144,0.019754676
865,http://mouse.owl#MA_0001615,http://human.owl#NCI_C12262,http://mouse.owl#MA_0001615-http://human.owl#NCI_C12262,True,-0.06936901,0.104242265,-0.064627275,0.038689617,-0.06445019,-0.07245595,-0.023223221,0.03236729,-0.05641436,0.08431299,0.095649466,-0.057574246,0.06618225,-0.012755675,0.08299768,0.02904236,0.11864792,-0.112691306,-0.0020814014,-0.04776053
710,http://mouse.owl#MA_0000773,http://human.owl#NCI_C32988,http://mouse.owl#MA_0000773-http://human.owl#NCI_C32988,True,0.016875505,0.026597448,0.009956556,-0.03623645,0.043826718,0.003104954,0.041386582,0.023532543,-0.039935898,-0.02767555,0.02286692,-0.06678915,-0.038055312,-0.032731928,0.06978343,0.06540714,0.063905016,0.023149349,-0.06710584,-0.016434567
798,http://mouse.owl#MA_0000070,http://human.owl#NCI_C12877,http://mouse.owl#MA_0000070-http://human.owl#NCI_C12877,True,-0.012406314,0.059959184,0.059439395,0.08615339,0.016681371,-0.07890267,0.038844794,0.15252894,-0.027945496,0.07650618,0.0074684666,-0.12543266,0.018413842,0.008137131,0.07092619,0.0029323883,0.17657983,-0.069072336,-0.12552436,0.07258686
158,http://mouse.owl#MA_0002743,http://human.owl#NCI_C33356,http://mouse.owl#MA_0002743-http://human.owl#NCI_C33356,True,-0.014188819,0.114140324,0.02763815,0.03299412,0.008810509,-0.035245243,0.04247144,0.124725014,-0.030693574,0.03196675,0.032537617,-0.09862597,0.07715002,-0.08696131,0.103859365,-0.05544288,0.10237659,-0.14010394,-0.10566697,-0.041275363
1027,http://mouse.owl#MA_0000348,http://human.owl#NCI_C12506,http://mouse.owl#MA_0000348-http://human.owl#NCI_C12506,True,-0.07594836,0.20211554,0.034412384,-0.045832966,0.0896994,-0.07298945,0.117620684,0.3068598,-0.18187402,0.06394169,-0.013047016,-0.2012818,0.17251116,-0.041272983,0.16860245,0.053425618,0.39608756,-0.18718867,-0.11981387,-0.0067804903
1307,http://mouse.owl#MA_0002673,http://human.owl#NCI_C38515,http://mouse.owl#MA_0002673-http://human.owl#NCI_C38515,True,0.010547216,0.10099011,0.0277464,-0.06260793,0.10603001,0.01765025,0.097481534,0.14861645,-0.087194175,0.07895618,0.08939004,-0.048937723,0.055019125,-0.13125323,0.018185828,0.053449575,0.13974214,-0.08124956,-0.024815876,-0.023814172
583,http://mouse.owl#MA_0000690,http://human.owl#NCI_C40186,http://mouse.owl#MA_0000690-http://human.owl#NCI_C40186,True,-0.031042768,0.029894441,0.011682844,-0.03058366,-0.0025253778,-0.09272501,-0.01047106,0.04011792,-0.027905678,0.054162607,0.014008213,0.0026856288,0.0359475,-0.029519409,-0.0012512971,0.018065121,0.20635131,-0.05978589,-0.03709587,-0.08639935
352,http://mouse.owl#MA_0002217,http://human.owl#NCI_C33546,http://mouse.owl#MA_0002217-http://human.owl#NCI_C33546,True,0.04284867,0.055966254,-0.063165076,-0.0687176,0.08279224,-0.04954893,0.02335887,0.15686858,-0.0793064,0.09676562,0.021416042,0.049447894,-0.030917402,-0.052979387,0.038899157,0.029481601,0.09834744,-0.09337496,-0.0013589896,-0.0009802259
1080,http://mouse.owl#MA_0001659,http://human.owl#NCI_C32683,http://mouse.owl#MA_0001659-http://human.owl#NCI_C32683,True,0.08347106,0.02623783,-0.03545042,-0.0006727837,0.099104196,0.007623894,-0.011132892,0.2017737,-0.078869,0.029625602,0.09685813,0.016459862,0.05038288,-0.028542634,0.041075073,0.01346805,0.19919169,-0.17251538,-0.04321195,-0.017240737
1310,http://mouse.owl#MA_0002080,http://human.owl#NCI_C52686,http://mouse.owl#MA_0002080-http://human.owl#NCI_C52686,True,0.003803257,0.10384728,0.037491642,0.06623037,0.045809932,-0.06134057,-0.026932608,0.08757168,-0.039600063,-0.013264691,-0.019905286,-0.059734587,0.09293149,-0.1106119,0.057288267,0.054223463,0.15191907,-0.01932325,0.026398268,-0.035923995
544,http://mouse.owl#MA_0000302,http://human.owl#NCI_C12751,http://mouse.owl#MA_0000302-http://human.owl#NCI_C12751,True,-0.0072285137,0.19271171,0.044025127,-0.0059994757,0.05899263,0.0044551985,0.07503899,0.35686046,-0.1615729,0.16017526,-0.0013945024,-0.15892911,0.19662154,-0.06115022,0.12696064,0.04864111,0.29972556,-0.15910475,-0.09483856,0.036099233
570,http://mouse.owl#MA_0002493,http://human.owl#NCI_C48941,http://mouse.owl#MA_0002493-http://human.owl#NCI_C48941,True,0.0074384753,0.0025644558,0.019430626,0.03048357,0.052362215,-0.011802034,0.02296134,0.11466393,-0.13482273,0.073026136,0.013225325,-0.030985799,0.014529597,0.03177623,0.08089142,0.11210175,0.21073389,-0.15573072,-0.0961315,-0.038248476
599,http://mouse.owl#MA_0001976,http://human.owl#NCI_C52859,http://mouse.owl#MA_0001976-http://human.owl#NCI_C52859,True,-0.046503797,0.10121436,0.10627629,0.012500586,0.033574317,0.020404413,0.10102582,0.14171891,-0.024926728,0.053616777,0.08088901,-0.07898156,0.068321586,-0.05070011,0.07115485,0.07391286,0.09295018,-0.12876412,-0.014600964,-0.024626225
1339,http://mouse.owl#MA_0002400,http://human.owl#NCI_C53181,http://mouse.owl#MA_0002400-http://human.owl#NCI_C53181,True,-0.04588009,-0.017503865,0.018041272,-0.0102737155,-0.019122075,0.027094577,0.03477487,0.05205726,-0.057355758,0.022667775,-0.0042114286,-0.058488853,0.024967086,-0.051173672,0.036911312,-0.06858096,0.08476033,0.0024903528,-0.046633765,0.06339746
195,http://mouse.owl#MA_0002197,http://human.owl#NCI_C33339,http://mouse.owl#MA_0002197-http://human.owl#NCI_C33339,True,-0.065341994,0.028211538,-0.025100362,-0.083690986,0.06235081,-0.0062723197,0.009310145,0.057961024,-0.105113655,-0.019997556,0.018498806,-0.0074261073,0.010557612,-0.0039129853,0.083906755,-0.059332974,0.1278839,-0.08027087,0.015026959,0.040837206
1348,http://mouse.owl#MA_0000463,http://human.owl#NCI_C32078,http://mouse.owl#MA_0000463-http://human.owl#NCI_C32078,True,-0.01034108,0.040368326,0.0034276322,0.03472069,0.015958535,-0.05989752,0.05788322,0.1091229,-0.017473219,0.08128067,-0.024077997,-0.05987752,-0.045295443,-0.061054997,0.029898252,-0.00708225,0.07519575,-0.052031275,0.045615923,-0.041263986
720,http://mouse.owl#MA_0000441,http://human.owl#NCI_C12428,http://mouse.owl#MA_0000441-http://human.owl#NCI_C12428,True,-0.020570371,0.10468766,0.058421716,0.006018037,0.020628015,-0.016531523,0.048303925,0.20700604,-0.17150776,0.17923021,0.004185701,-0.089669935,0.11279333,-0.075077035,0.13852833,0.08886188,0.2486082,-0.08922337,-0.07575877,0.05613236
438,http://mouse.owl#MA_0000391,http://human.owl#NCI_C12314,http://mouse.owl#MA_0000391-http://human.owl#NCI_C12314,True,-0.025128886,0.0045914007,0.026234709,-0.071818605,0.084836826,-0.031798914,0.066370375,0.07043913,-0.048574846,0.113776594,0.090980455,-0.11430019,0.047011077,-0.1084439,0.09663592,0.106828064,0.21533522,-0.066188976,-0.07650437,-0.023340741
410,http://mouse.owl#MA_0002283,http://human.owl#NCI_C32398,http://mouse.owl#MA_0002283-http://human.owl#NCI_C32398,True,0.039419897,0.06264618,0.04238091,0.024851447,0.013157843,-0.03458545,-0.050381936,-0.012849901,-0.048972417,0.07678938,-0.0064053405,-0.06135159,-0.03653287,-0.07619724,0.024496175,-0.026578695,0.018813815,0.024689123,0.05234916,-0.047488153
96,http://mouse.owl#MA_0001891,http://human.owl#NCI_C32686,http://mouse.owl#MA_0001891-http://human.owl#NCI_C32686,True,0.016598642,0.093103215,0.053233806,0.062798165,0.065547965,0.034964487,0.03571322,0.07829789,0.00067981146,-0.010546772,-0.06081838,-0.061986916,0.053232323,-0.00605091,0.059039444,0.041634448,0.14470933,-0.0014451314,-0.010119356,0.007070491
1406,http://mouse.owl#MA_0001243,http://human.owl#NCI_C12928,http://mouse.owl#MA_0001243-http://human.owl#NCI_C12928,True,-0.04532061,0.054027047,-0.024491508,-0.0012968816,0.044609647,-0.026083075,-0.031174053,0.07736388,-0.035065256,0.05497,0.06014704,-0.098188475,0.056812793,-0.067921214,0.1090899,0.014369112,0.108239226,-0.10113349,-0.0001805909,0.039464545
156,http://mouse.owl#MA_0002177,http://human.owl#NCI_C53055,http://mouse.owl#MA_0002177-http://human.owl#NCI_C53055,True,-0.009688172,0.08389066,-0.00787093,0.025609184,0.014735088,-0.057099245,0.06887095,0.1208458,-0.087671176,0.095666885,-0.011633232,-0.05060123,-0.0028428193,-0.054776996,0.09469659,0.019546386,0.2511558,-0.041181717,-0.0889194,0.02153704
419,http://mouse.owl#MA_0000751,http://human.owl#NCI_C49260,http://mouse.owl#MA_0000751-http://human.owl#NCI_C49260,True,-0.03595574,0.045395635,0.014579333,0.030943152,0.042229626,0.05235041,0.049969207,0.13881153,-0.057796925,-0.0023328066,0.08374973,-0.06388916,0.042117596,-0.0836339,-0.0017061103,0.050118264,0.07090661,0.018597003,-0.015936589,0.007571064
649,http://mouse.owl#MA_0000813,http://human.owl#NCI_C12349,http://mouse.owl#MA_0000813-http://human.owl#NCI_C12349,True,-0.011816491,0.10421885,-0.002442048,0.023739727,0.06672497,0.039841387,0.04540543,0.17427254,-0.017668752,0.09991419,-0.0048899204,-0.101075634,0.08763133,0.00023480132,0.09394109,-0.038736768,0.27024382,-0.16867533,0.0021304563,-0.108021855
477,http://mouse.owl#MA_0002701,http://human.owl#NCI_C32987,http://mouse.owl#MA_0002701-http://human.owl#NCI_C32987,True,-0.027214186,0.011432603,0.052042954,0.019102568,0.016767543,-0.012849264,-0.010721441,0.09350505,-0.029491033,0.027807474,0.04834712,-0.1025359,0.09886734,-0.04283584,-0.002758312,0.0074432194,0.10701071,-0.046183184,0.012717083,0.00981034
617,http://mouse.owl#MA_0002413,http://human.owl#NCI_C33204,http://mouse.owl#MA_0002413-http://human.owl#NCI_C33204,True,-0.028802516,0.09823446,-0.03960049,-0.012654513,-0.0020221807,0.009209188,-0.043045044,0.15364803,-0.12665883,0.020810736,0.050879277,-0.12551595,0.032827668,-0.10491912,0.015910534,0.069728434,0.14051667,-0.0745866,-0.021309841,-0.0013748324
949,http://mouse.owl#MA_0000404,http://human.owl#NCI_C12410,http://mouse.owl#MA_0000404-http://human.owl#NCI_C12410,True,-0.10562567,0.08406246,0.1391911,0.019401737,0.07397243,0.00785305,0.19598505,0.24608985,-0.23263371,0.16544475,0.055076014,-0.15270172,0.1495573,-0.13996111,0.24198052,0.048441682,0.32982644,-0.2802106,-0.14010018,-0.056960203
950,http://mouse.owl#MA_0002145,http://human.owl#NCI_C32847,http://mouse.owl#MA_0002145-http://human.owl#NCI_C32847,True,-0.07513243,0.10144906,0.0643871,-0.007920556,0.0139783975,-0.0060943924,0.0499813,0.097982824,-0.11199962,0.059852984,-0.070364706,-0.041677266,-0.03920425,-0.0026947297,-0.061567396,-0.058687117,0.024176383,-0.020173598,-0.04054288,-0.047126643
447,http://mouse.owl#MA_0002412,http://human.owl#NCI_C12231,http://mouse.owl#MA_0002412-http://human.owl#NCI_C12231,True,-0.089674845,0.12783173,-0.0016572662,0.07674851,0.03155354,0.030082386,0.006587174,0.10658979,-0.075840175,0.045043908,0.02532158,-0.076365165,-0.0030927146,-0.114712864,0.017673269,-0.050959207,0.18628487,-0.018596364,-0.037625656,-0.0051377765
178,http://mouse.owl#MA_0002041,http://human.owl#NCI_C52739,http://mouse.owl#MA_0002041-http://human.owl#NCI_C52739,True,-0.06359032,0.04259506,-0.06236406,-0.07066834,0.0520029,0.048279382,0.07682855,0.074950956,-0.05602795,0.0708788,0.007848792,-0.044894576,0.06180215,-0.06160762,0.01734985,0.020421654,0.12949458,-0.047105722,-0.020550668,0.05772379
390,http://mouse.owl#MA_0000186,http://human.owl#NCI_C49136,http://mouse.owl#MA_0000186-http://human.owl#NCI_C49136,True,-0.04308866,0.13779354,-0.012361304,-0.04754649,0.010190323,0.0149684325,0.08179492,0.16831844,-0.15641797,0.16375254,0.010777185,-0.09387636,0.11720628,0.0020876648,0.1722037,0.0067568063,0.2816153,-0.14867665,-0.082281426,-0.03803955
