,source_id,target_id,pair_id,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
201,http://data.doremus.org/expression/a9fdaee7-2238-33ee-a86d-fbacf43b20b7,http://data.doremus.org/expression/6ad8877c-da7c-3ac0-bbb8-c6a1b64a9357,http://data.doremus.org/expression/a9fdaee7-2238-33ee-a86d-fbacf43b20b7-http://data.doremus.org/expression/6ad8877c-da7c-3ac0-bbb8-c6a1b64a9357,True,-0.11273124814033508,-0.06829991936683655,0.20147526264190674,0.030056489631533623,-0.001350240781903267,0.08116942644119263,0.1630670428276062,0.05105763301253319,-0.16438858211040497,-0.0008182264864444733,0.18263214826583862,0.015752987936139107,0.008252829313278198,-0.2154146432876587,-0.030521219596266747,-0.1377505362033844,0.09544771909713745,-0.01836720108985901,-0.09908192604780197,0.027310887351632118,0.027069969102740288,-0.01953110098838806,0.0351187139749527,0.17525571584701538,0.12033363431692123,0.07004240155220032,0.12029515206813812,0.049356259405612946,-0.013332725502550602,-0.20799066126346588
140,http://data.doremus.org/expression/9de6731a-4855-353e-aebe-9198e383cec7,http://data.doremus.org/expression/af6a1a04-9195-3b82-84bb-e1dd3448e9bd,http://data.doremus.org/expression/9de6731a-4855-353e-aebe-9198e383cec7-http://data.doremus.org/expression/af6a1a04-9195-3b82-84bb-e1dd3448e9bd,True,-0.179822638630867,-0.1701829880475998,0.24918892979621887,0.036043643951416016,-0.05163285881280899,0.08222030103206635,0.16233059763908386,0.06687397509813309,-0.2769472599029541,0.02549051307141781,0.2386951446533203,0.11145244538784027,-0.039520014077425,-0.2972632646560669,-0.053832463920116425,-0.20068418979644775,0.06468029320240021,-0.059985700994729996,-0.08921962231397629,-0.030981123447418213,-0.008567608892917633,-0.07062701880931854,0.043688736855983734,0.21285474300384521,0.2179695963859558,0.056149084120988846,0.1721278429031372,0.05255435034632683,-0.041837871074676514,-0.3288322687149048
31,http://data.doremus.org/expression/585d86f9-bcdd-3e10-aaa4-be84b1d7e392,http://data.doremus.org/expression/2eb35af3-f880-3fee-936c-b9eda655c4bb,http://data.doremus.org/expression/585d86f9-bcdd-3e10-aaa4-be84b1d7e392-http://data.doremus.org/expression/2eb35af3-f880-3fee-936c-b9eda655c4bb,True,-0.094119131565094,-0.09392695873975754,0.23648828268051147,0.01971980556845665,-0.01117133442312479,0.06135227903723717,0.1455003023147583,0.08454004675149918,-0.20868484675884247,0.05252057686448097,0.16114039719104767,0.09950124472379684,-0.08082778751850128,-0.16687312722206116,-0.03745337948203087,-0.10283561050891876,0.09375520050525665,-0.024036182090640068,-0.0827879086136818,-0.07022813707590103,0.006049050949513912,-0.04416285455226898,0.0009196028113365173,0.19742223620414734,0.10931570827960968,0.046212658286094666,0.1770264208316803,0.10940098762512207,-0.022083109244704247,-0.21928077936172485
12,http://data.doremus.org/expression/25ed4549-b1ec-37a9-879a-a5ce8b0be631,http://data.doremus.org/expression/b42fd015-ad5e-3371-a0dc-25cd2e29151e,http://data.doremus.org/expression/25ed4549-b1ec-37a9-879a-a5ce8b0be631-http://data.doremus.org/expression/b42fd015-ad5e-3371-a0dc-25cd2e29151e,True,-0.06687286496162415,-0.0026484192349016666,0.11184265464544296,-0.030107107013463974,0.018625639379024506,0.10299810767173767,0.040892716497182846,-0.001349694561213255,-0.14288215339183807,-0.010608457028865814,0.12663689255714417,0.09417895972728729,-0.04355641454458237,-0.16879290342330933,0.044197987765073776,-0.054048631340265274,0.05025937408208847,-0.019625870510935783,-0.08507388830184937,-0.0066175563260912895,-0.01565731316804886,-0.0006840471178293228,0.006222648546099663,0.1523987352848053,0.09203262627124786,0.01968705654144287,0.05698259174823761,0.033434752374887466,-0.032897233963012695,-0.1169528216123581
35,http://data.doremus.org/expression/707aa24a-7b37-3624-9cc1-2d7cfd203571,http://data.doremus.org/expression/10695d6c-b511-317e-b960-618075a05af9,http://data.doremus.org/expression/707aa24a-7b37-3624-9cc1-2d7cfd203571-http://data.doremus.org/expression/10695d6c-b511-317e-b960-618075a05af9,True,-0.08569425344467163,-0.047878388315439224,0.1455657184123993,8.137337863445282e-05,0.0005026506260037422,0.12562096118927002,0.13184551894664764,0.06222176551818848,-0.15724119544029236,-0.010685448534786701,0.11677427589893341,0.06788802146911621,-0.05096892639994621,-0.1620539277791977,0.0088015953078866,-0.12166667729616165,0.10883451998233795,-0.034245193004608154,-0.025875099003314972,0.003886687569320202,0.025097589939832687,-0.01495769526809454,-0.003413924016058445,0.1465863436460495,0.11333835124969482,0.00010598544031381607,0.10810351371765137,0.023618724197149277,-0.02977919578552246,-0.23155564069747925
28,http://data.doremus.org/expression/ffe9673d-3067-3add-8c42-c51a77728b42,http://data.doremus.org/expression/24bf3615-f8d9-37c3-89dd-d530bfad7ade,http://data.doremus.org/expression/ffe9673d-3067-3add-8c42-c51a77728b42-http://data.doremus.org/expression/24bf3615-f8d9-37c3-89dd-d530bfad7ade,True,-0.12258680164813995,-0.07199760526418686,0.21381209790706635,0.011067449115216732,-0.014180691912770271,0.08424470573663712,0.11883188784122467,0.016875598579645157,-0.22311055660247803,0.04552030563354492,0.1879582554101944,0.012637149542570114,-0.05121586471796036,-0.19070787727832794,0.0015709481667727232,-0.10771732777357101,0.1073785275220871,0.004440478980541229,-0.06597557663917542,-0.005477672442793846,0.045409590005874634,-0.04480380192399025,-0.02876819111406803,0.2294624149799347,0.15306898951530457,0.04479345306754112,0.17072555422782898,0.09161911904811859,0.02540639601647854,-0.2599709928035736
42,http://data.doremus.org/expression/ef554190-1ae4-3fe8-b844-5c78a203511d,http://data.doremus.org/expression/18f69c8e-a064-3a5b-999a-1f5209d5f25b,http://data.doremus.org/expression/ef554190-1ae4-3fe8-b844-5c78a203511d-http://data.doremus.org/expression/18f69c8e-a064-3a5b-999a-1f5209d5f25b,True,-0.10525775700807571,-0.04939810186624527,0.21303105354309082,0.003431266639381647,0.041958391666412354,0.08405037224292755,0.0715315043926239,0.016178902238607407,-0.18464897572994232,0.08591407537460327,0.19968195259571075,0.11105512827634811,-0.027821075171232224,-0.20084093511104584,0.034714993089437485,-0.0728272795677185,0.13365218043327332,0.01949360966682434,-0.0776728093624115,-0.040275171399116516,0.024527590721845627,-0.07550910115242004,-0.019619064405560493,0.19127365946769714,0.08346109837293625,0.0457790233194828,0.14084477722644806,0.05249253287911415,-0.0019177449867129326,-0.20683783292770386
111,http://data.doremus.org/expression/91cd8584-0bfe-3aa7-96f8-5efd58a2c4a0,http://data.doremus.org/expression/2155beea-80c3-37db-8ed0-42924c85431d,http://data.doremus.org/expression/91cd8584-0bfe-3aa7-96f8-5efd58a2c4a0-http://data.doremus.org/expression/2155beea-80c3-37db-8ed0-42924c85431d,True,-0.14510047435760498,-0.09818873554468155,0.1668703854084015,0.011953841894865036,0.0017024327535182238,0.07447095215320587,0.16275565326213837,0.046466514468193054,-0.2682643532752991,0.03887535259127617,0.2036820501089096,0.03841666877269745,-0.039855923503637314,-0.20713788270950317,-0.016065843403339386,-0.15340949594974518,0.09339330345392227,-0.01863313838839531,-0.08366268873214722,-0.00946007203310728,0.0009797252714633942,-0.07761707901954651,0.028186067938804626,0.22054320573806763,0.12762203812599182,0.06345920264720917,0.15529434382915497,0.04058072715997696,-0.041335396468639374,-0.2633875012397766
132,http://data.doremus.org/expression/ca2b5d09-5665-33f4-acef-0a423a6a400a,http://data.doremus.org/expression/5fcf9318-33d3-3b7c-a0f4-8303f01875cc,http://data.doremus.org/expression/ca2b5d09-5665-33f4-acef-0a423a6a400a-http://data.doremus.org/expression/5fcf9318-33d3-3b7c-a0f4-8303f01875cc,True,-0.07576664537191391,-0.04948951676487923,0.1716100573539734,0.025417717173695564,0.002128094434738159,0.019585784524679184,0.12122039496898651,0.04981132224202156,-0.146280437707901,0.04046899080276489,0.12654560804367065,0.06886984407901764,-0.06545448303222656,-0.14053666591644287,0.010289978235960007,-0.08335432410240173,0.12529410421848297,-0.010062698274850845,-0.08289624750614166,-0.00925339013338089,-0.020355224609375,-0.045453645288944244,-0.019315358251333237,0.09723103791475296,0.1127636730670929,0.05776768550276756,0.09592421352863312,0.02214091829955578,-0.02260267361998558,-0.22418522834777832
159,http://data.doremus.org/expression/e0821343-fb7b-34f6-97b3-768a806c9dfb,http://data.doremus.org/expression/d33614ce-551e-3fb7-ac54-000ffe0ab437,http://data.doremus.org/expression/e0821343-fb7b-34f6-97b3-768a806c9dfb-http://data.doremus.org/expression/d33614ce-551e-3fb7-ac54-000ffe0ab437,True,-0.17723406851291656,-0.06710939109325409,0.21820268034934998,0.019259540364146233,0.030899876728653908,0.09955665469169617,0.15244093537330627,0.0699305534362793,-0.21664945781230927,0.08533849567174911,0.2227219045162201,0.049799978733062744,-0.05886485427618027,-0.16254031658172607,-0.017466004937887192,-0.11768751591444016,0.037593454122543335,-0.03427056223154068,-0.0636877715587616,0.017277516424655914,-0.007287794258445501,-0.048462025821208954,0.06615462154150009,0.2179412543773651,0.11360533535480499,0.03585100919008255,0.17962880432605743,0.0478312149643898,-0.053922735154628754,-0.2964175045490265
51,http://data.doremus.org/expression/f89fa32a-cd71-3509-bf72-962029d8726b,http://data.doremus.org/expression/a32db03b-3436-3035-8c94-176ca372a15c,http://data.doremus.org/expression/f89fa32a-cd71-3509-bf72-962029d8726b-http://data.doremus.org/expression/a32db03b-3436-3035-8c94-176ca372a15c,True,-0.19040659070014954,-0.11508007347583771,0.25930437445640564,-0.030565176159143448,-0.03160393610596657,0.10449288785457611,0.15633657574653625,0.03725704178214073,-0.17498937249183655,0.05308530107140541,0.20731830596923828,0.06244714930653572,-0.042472757399082184,-0.23487931489944458,0.010649210773408413,-0.17588452994823456,0.10615959763526917,-0.04867054149508476,-0.08995148539543152,-0.026093754917383194,0.007873132824897766,-0.01856910064816475,0.04884766787290573,0.1723324954509735,0.08564314991235733,0.07218921929597855,0.11225730180740356,0.050793059170246124,-0.04252302274107933,-0.3032163381576538
136,http://data.doremus.org/expression/110fc9e4-5399-3980-ad6e-d28b2133e9e2,http://data.doremus.org/expression/1660b8a7-d6f4-354e-8551-472fc7f22a92,http://data.doremus.org/expression/110fc9e4-5399-3980-ad6e-d28b2133e9e2-http://data.doremus.org/expression/1660b8a7-d6f4-354e-8551-472fc7f22a92,True,-0.09478701651096344,-0.09827778488397598,0.21105924248695374,0.00011120457202196121,0.015385916456580162,0.12706302106380463,0.0791575163602829,0.07975902408361435,-0.2215200513601303,0.03617351874709129,0.13968433439731598,0.07166658341884613,-0.017340928316116333,-0.18256138265132904,-0.014980323612689972,-0.12207818776369095,0.09931923449039459,-0.049190763384103775,-0.06565561890602112,-0.0313015878200531,0.0030069672502577305,0.03127579763531685,-0.03256374970078468,0.16735106706619263,0.10266514122486115,0.04059414938092232,0.1621016263961792,0.023166580125689507,-0.07748062908649445,-0.27838754653930664
231,http://data.doremus.org/expression/e93ad736-8425-3913-a699-f96372f98cfa,http://data.doremus.org/expression/827eb474-425e-31fc-871b-15049eb5c7e2,http://data.doremus.org/expression/e93ad736-8425-3913-a699-f96372f98cfa-http://data.doremus.org/expression/827eb474-425e-31fc-871b-15049eb5c7e2,True,-0.09323561191558838,-0.1024240106344223,0.22165730595588684,-0.008910064585506916,-0.019719058647751808,0.06376440823078156,0.15142160654067993,0.002840825356543064,-0.1825995296239853,0.038152098655700684,0.22001692652702332,0.06671866029500961,0.007821164093911648,-0.24521803855895996,0.007946548983454704,-0.11508786678314209,0.1008482277393341,0.017853671684861183,-0.10402794182300568,-0.00814868789166212,0.024553874507546425,-0.060136828571558,0.018105363473296165,0.16335096955299377,0.08216992020606995,0.04189140722155571,0.18683302402496338,0.06593570858240128,-0.0254706721752882,-0.24248677492141724
76,http://data.doremus.org/expression/60b66722-af86-3649-a21a-071935ca95e2,http://data.doremus.org/expression/aae5bfa7-40a2-316d-896a-3c2a34744377,http://data.doremus.org/expression/60b66722-af86-3649-a21a-071935ca95e2-http://data.doremus.org/expression/aae5bfa7-40a2-316d-896a-3c2a34744377,True,-0.14747022092342377,-0.1221662312746048,0.21096792817115784,0.007320495322346687,-0.03895111009478569,0.10802409052848816,0.1237226128578186,0.019077599048614502,-0.22703367471694946,0.05487843602895737,0.16081756353378296,0.07001906633377075,-0.08868611603975296,-0.1943783462047577,-0.0027176151052117348,-0.17024409770965576,0.07618642598390579,-0.026516202837228775,-0.13748016953468323,-0.05422496050596237,0.014334735460579395,-0.06827419251203537,0.016049832105636597,0.1958892047405243,0.19902974367141724,0.08726111799478531,0.17105472087860107,0.07156360894441605,-0.03525850549340248,-0.22913455963134766
41,http://data.doremus.org/expression/ac1eb60c-32d7-30f3-8e8c-40c366091409,http://data.doremus.org/expression/e1eb0032-d886-3592-a5ee-d7bde8eb4a02,http://data.doremus.org/expression/ac1eb60c-32d7-30f3-8e8c-40c366091409-http://data.doremus.org/expression/e1eb0032-d886-3592-a5ee-d7bde8eb4a02,True,-0.12122580409049988,-0.11151009798049927,0.21518796682357788,0.027836672961711884,-0.01740086078643799,0.07153978198766708,0.11895187199115753,0.030110901221632957,-0.1516062468290329,0.06248898059129715,0.1439610719680786,0.03480149060487747,-0.03931652009487152,-0.18059846758842468,-0.035411421209573746,-0.1020561009645462,0.04499998688697815,-0.011083219200372696,-0.08133886754512787,-0.04753274843096733,0.056095872074365616,-0.06691861152648926,0.026634547859430313,0.21450555324554443,0.09290590137243271,0.037138283252716064,0.15920817852020264,0.03677377849817276,-0.03842482715845108,-0.24249587953090668
104,http://data.doremus.org/expression/404ab32c-2009-3d37-b67a-ea7168514ab3,http://data.doremus.org/expression/cd79009e-d7ee-3669-a7a9-5a761295cacf,http://data.doremus.org/expression/404ab32c-2009-3d37-b67a-ea7168514ab3-http://data.doremus.org/expression/cd79009e-d7ee-3669-a7a9-5a761295cacf,True,-0.09151378273963928,-0.10761749744415283,0.13206148147583008,0.009748615324497223,-0.058988943696022034,0.0373116135597229,0.07713216543197632,0.10112681984901428,-0.14129853248596191,0.0516737699508667,0.21566107869148254,0.006181751377880573,-0.04415198042988777,-0.14588740468025208,-0.011762268841266632,-0.1261366903781891,0.11742544919252396,-0.05603789538145065,-0.05188121646642685,0.012073519639670849,0.01583103835582733,-0.007065638899803162,0.035639438778162,0.1744416356086731,0.13719585537910461,0.04806379973888397,0.10908766090869904,0.04567349702119827,-0.015310184098780155,-0.2390020489692688
144,http://data.doremus.org/expression/ee68c6af-157f-34d6-85b5-caf142c9700f,http://data.doremus.org/expression/fb5e11a3-29e6-37fc-b326-f2a9f7cbd635,http://data.doremus.org/expression/ee68c6af-157f-34d6-85b5-caf142c9700f-http://data.doremus.org/expression/fb5e11a3-29e6-37fc-b326-f2a9f7cbd635,True,-0.06887689977884293,-0.06070069223642349,0.133109450340271,0.0020594019442796707,-0.0006869565695524216,-0.002131197601556778,0.07417748868465424,0.06149505823850632,-0.14716820418834686,-0.015944983810186386,0.07446964085102081,-2.0434847101569176e-05,-0.010466068983078003,-0.06067156791687012,-0.011709792539477348,-0.07147277146577835,0.10597125440835953,-0.054801467806100845,-0.052265942096710205,-0.005134664475917816,-0.004914905875921249,-0.01410200260579586,0.0006006220355629921,0.10285697877407074,0.09671550989151001,0.06846200674772263,0.10468029975891113,0.025884971022605896,0.012576586566865444,-0.10414566099643707
78,http://data.doremus.org/expression/d0e146c1-ea75-3d24-ad2d-2d4b20fb8884,http://data.doremus.org/expression/c02911da-ac61-3ef9-a16f-0fdc80871b4c,http://data.doremus.org/expression/d0e146c1-ea75-3d24-ad2d-2d4b20fb8884-http://data.doremus.org/expression/c02911da-ac61-3ef9-a16f-0fdc80871b4c,True,-0.1342107057571411,-0.09483438730239868,0.1878417730331421,-0.010900234803557396,-0.0017399555072188377,0.0835656225681305,0.14819177985191345,0.03845800831913948,-0.2323014736175537,0.036662183701992035,0.2093362808227539,0.1141669750213623,-0.05541917681694031,-0.20838430523872375,0.010856806300580502,-0.15264864265918732,0.0711158961057663,0.018736738711595535,-0.1246677041053772,-0.032498203217983246,0.026812436059117317,-0.04203226789832115,0.02478858269751072,0.17792908847332,0.12804190814495087,0.030008206143975258,0.1532229483127594,0.07327673584222794,-0.03617239370942116,-0.24629834294319153
139,http://data.doremus.org/expression/328b9d20-7c0b-3664-b192-61e001d3243e,http://data.doremus.org/expression/95c5b3e5-c94f-3a64-86a1-ddeef5954edf,http://data.doremus.org/expression/328b9d20-7c0b-3664-b192-61e001d3243e-http://data.doremus.org/expression/95c5b3e5-c94f-3a64-86a1-ddeef5954edf,True,-0.12519358098506927,-0.13101746141910553,0.14811040461063385,0.006920270621776581,0.014355694875121117,0.1241087019443512,0.1429997980594635,0.08182809501886368,-0.17161794006824493,0.012068865820765495,0.16670352220535278,0.09228869527578354,0.005567289888858795,-0.11044100672006607,0.014008657075464725,-0.05656718462705612,0.08347905427217484,0.04236190766096115,-0.027735823765397072,-0.042856208980083466,0.017867635935544968,-0.018405385315418243,0.04291553795337677,0.16805922985076904,0.12048652768135071,0.018002459779381752,0.18764722347259521,0.06606382131576538,-0.025599444285035133,-0.24085530638694763
26,http://data.doremus.org/expression/ff6fafff-8c3e-3fec-bbbe-fd4ff700fe03,http://data.doremus.org/expression/ba084682-0a10-3fde-b5c8-19195de72a4c,http://data.doremus.org/expression/ff6fafff-8c3e-3fec-bbbe-fd4ff700fe03-http://data.doremus.org/expression/ba084682-0a10-3fde-b5c8-19195de72a4c,True,-0.13389964401721954,-0.08297829329967499,0.12507793307304382,-0.009710130281746387,-0.0012490972876548767,0.07563333213329315,0.09391574561595917,0.04508107900619507,-0.178644597530365,0.08040069043636322,0.15540796518325806,0.07888105511665344,-0.07078909873962402,-0.16738560795783997,-0.041421689093112946,-0.07992443442344666,0.05219633877277374,-0.02111128345131874,-0.07216872274875641,-0.06625371426343918,0.0018031690269708633,-0.020565545186400414,0.03653337061405182,0.12405591458082199,0.11007422208786011,0.06706995517015457,0.15720601379871368,0.017958208918571472,-0.06321193277835846,-0.18492954969406128
