,source_id,target_id,pair_id,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
1227,http://mouse.owl#MA_0002115,http://human.owl#NCI_C32579,http://mouse.owl#MA_0002115-http://human.owl#NCI_C32579,True,-0.050330535,0.041614898,-0.043985084,-0.006183179,0.010250694,-0.02931568,0.054446388,0.048840597,-0.059770986,-0.02658333,-0.04085649,-0.0155911725,-0.02821019,-0.0076739993,0.037007976,0.010360618,0.0743835,0.078404665,-0.047614507,-0.040267676,0.0012733825,0.018768296,0.07768073,-0.014450591,0.0060543707,-0.00078864954,0.06451418,0.012002097,-0.043634646,0.008850215,0.050962437,-0.03109702,0.019088373,-0.054474846,-0.020707307,0.0011047628,0.069565825,-0.011967025,0.008675956,0.042209588,0.0070570507,-0.030661954,-0.031675924,-0.030717138,0.09991191,0.051378295,0.0076406198,-0.015767043,-0.010057485,0.03786419
1426,http://mouse.owl#MA_0002491,http://human.owl#NCI_C12336,http://mouse.owl#MA_0002491-http://human.owl#NCI_C12336,True,-0.067118,0.013131987,-0.035745233,-0.028309174,0.01651627,-0.067141995,0.017741144,0.02183646,-0.019580666,-0.009473275,-0.006881825,-0.008455569,-0.037797075,-0.018991169,0.01725135,0.016990531,0.040261634,0.0223902,-0.032914113,-0.043070264,0.043839306,-0.023221757,0.040147737,-0.039215624,0.0023828987,0.029719211,0.043531444,-0.0062152655,-0.044506416,-0.019570913,0.012473752,-0.023477815,0.015172176,-0.027906064,-0.0076504424,0.0028535873,0.07345064,-0.012231393,-0.017896632,0.009825299,-0.017201178,-0.008027654,-0.024452318,-0.0036081867,0.05901938,0.036749326,0.0049741585,-0.02477942,-0.0027105752,0.05210151
528,http://mouse.owl#MA_0002035,http://human.owl#NCI_C12778,http://mouse.owl#MA_0002035-http://human.owl#NCI_C12778,True,-0.08593574,0.0504835,-0.03561476,0.007503057,0.025745803,-0.045452163,0.02097834,0.024474755,-0.080419965,-0.024276674,-0.0015295893,-0.024890203,-0.036371112,0.018023752,0.03894844,0.014100988,0.003632966,0.044235308,-0.030225705,-0.036415014,0.04370264,-0.003772608,0.05166961,-0.0013637473,0.0024596304,0.010473076,0.019942556,0.04241128,-0.067447595,-0.0038922327,0.028112277,-0.0363605,-0.013870986,-0.025789214,-0.032445572,-0.005765127,0.03950136,0.0024897475,-0.0046884688,0.04341615,0.04045689,-0.0025254944,-0.06801309,-0.033537358,0.042973496,0.023319311,-0.015801128,-0.032060012,0.007946977,-0.0068794843
1251,http://mouse.owl#MA_0001134,http://human.owl#NCI_C33859,http://mouse.owl#MA_0001134-http://human.owl#NCI_C33859,True,-0.054644234,0.03864979,-0.02751965,0.035882413,0.03742574,-0.0445543,0.006010438,0.004337697,-0.05760155,-0.0046797954,0.005760695,-0.026693728,-0.009009216,-0.017552812,0.01589612,-0.029132888,0.05034539,0.041488234,-0.045654725,-0.01686702,0.032413475,0.015159894,0.06058175,-0.018285494,0.035342142,0.02344774,0.008642712,0.040623482,-0.023149898,0.00669791,-0.0009235926,-0.032763034,-0.009236034,-0.0087737385,-0.007704425,-0.014109578,0.028323583,-0.0117519265,0.015084034,0.052759215,0.040808987,-0.0069169924,-0.032346673,-0.053694937,0.087266594,0.013515509,-0.0052828067,-0.012994595,0.00788449,0.0025960477
10,http://mouse.owl#MA_0002057,http://human.owl#NCI_C52736,http://mouse.owl#MA_0002057-http://human.owl#NCI_C52736,True,-0.02893497,0.041269515,0.008873476,0.0023156996,0.00075039966,-0.02355551,0.00412389,0.0138972,-0.050400306,-0.0077387113,0.0009121327,0.00768048,-0.008161912,-0.009208838,0.016967723,0.007156592,0.019479284,0.034361016,-0.010519023,-0.024994045,0.017985625,-0.019212557,0.041501936,-0.021286938,-0.007780809,0.027519584,0.022328204,0.01451439,-0.026741195,-0.036554813,0.033476397,-0.011566095,0.002948021,-0.011725096,-0.024833307,-0.020498857,0.02378852,-0.002205945,-0.010353183,0.048246987,0.00486602,0.020220043,-0.029857391,-0.012499312,0.011589861,0.009716181,0.021575358,-0.051970825,0.009318927,0.048015542
147,http://mouse.owl#MA_0002502,http://human.owl#NCI_C13325,http://mouse.owl#MA_0002502-http://human.owl#NCI_C13325,True,-0.05197887,-0.0069200434,-0.0400697,0.022309888,0.04247939,-0.022704117,0.06324188,0.0605414,-0.04505887,-0.0073952605,-0.014261296,-0.038227025,-0.0050964816,-0.001266178,0.024258548,-0.008221466,0.025041688,0.04851216,-0.0332329,-0.06312302,0.016144987,0.002844282,0.057939775,-0.009927507,0.044442322,-0.031188231,0.01728447,0.019412246,-0.06732163,0.026570894,0.015736094,-0.019844845,-0.014565823,-0.04863432,-0.022997614,-0.012857199,0.0720707,0.0013878662,-0.017653262,0.017798841,0.004944695,-0.009620132,-0.042027026,-0.00393862,0.057103075,0.015858615,-0.013150578,-0.020924002,-0.00059086876,0.04445506
983,http://mouse.owl#MA_0002018,http://human.owl#NCI_C33314,http://mouse.owl#MA_0002018-http://human.owl#NCI_C33314,True,-0.031109594,0.03556961,-0.031166697,-0.008084223,0.0094063515,-0.030335203,0.02755539,0.037775643,-0.010322022,0.0034342539,-0.016773425,-0.025340587,-0.00762106,0.020686505,-0.011437748,-0.012938086,-0.0018223452,0.04139831,-0.040487573,-0.005388408,0.0029069297,0.011375636,0.022806281,-0.043672554,0.018116899,0.02749307,0.039227955,-0.018443463,-0.009912441,0.00059719384,-0.004791731,-0.004602848,0.017104048,-0.012845939,-0.030944763,-0.013194823,0.037415233,0.008730836,0.025324374,0.045172937,0.02655577,-0.02590094,0.0013485776,-0.037512094,0.04685921,0.03427869,-0.024408702,-0.0010895403,0.0064712884,0.010479082
282,http://mouse.owl#MA_0001790,http://human.owl#NCI_C49281,http://mouse.owl#MA_0001790-http://human.owl#NCI_C49281,True,-0.035175253,0.04699037,-0.017793726,0.021883361,0.020883145,-0.028841125,0.020733997,0.03345853,-0.056009926,-0.00657769,0.03411988,-0.011033034,0.010958163,-0.024698257,0.04250756,0.018465571,0.039043725,0.039795753,-0.0443952,-0.029091608,-0.004510071,-0.010863338,0.032231763,-0.007638904,0.030628815,0.034048233,0.014384954,0.022288432,-0.06263028,0.006733167,0.037774213,-0.043183528,-0.025024662,-0.01327757,-0.01567562,-0.023117404,0.0402693,-0.008881414,0.01137622,0.0326078,0.015917636,0.006330258,-0.023321826,0.0008947081,0.06909893,0.0539557,0.0071456977,-0.021573188,0.04270463,0.0425765
298,http://mouse.owl#MA_0000342,http://human.owl#NCI_C32677,http://mouse.owl#MA_0000342-http://human.owl#NCI_C32677,True,-0.08887638,0.024421496,-0.032359283,0.001701464,0.045386873,-0.070231676,0.040712487,0.03422462,-0.0712657,0.011968732,-0.026134297,-0.066263154,-0.04814346,-0.041850746,0.016279915,-0.0066989316,0.033592097,0.07065215,-0.07534061,-0.011250836,0.04231953,0.002370228,0.09538992,-0.035267055,0.026862685,-0.019448627,0.01417749,0.047442228,-0.09613321,0.035188224,0.027501145,-0.027647322,-0.018171147,-0.0481197,-0.040362895,0.011634041,0.08491538,-0.00847308,0.006937344,0.04372841,0.022397585,-0.004480048,-0.034603264,-0.008986472,0.09146179,0.03754174,0.021349397,-0.054368116,0.03123403,0.0383839
629,http://mouse.owl#MA_0001716,http://human.owl#NCI_C32959,http://mouse.owl#MA_0001716-http://human.owl#NCI_C32959,True,-0.03468803,0.017756661,-0.037345022,-0.008890255,0.030497137,0.014138646,0.0031641657,0.0056251455,-0.016771993,-0.012022161,0.015567832,0.012224488,-0.037523184,0.017052315,0.025527723,0.018034633,0.015760535,0.033441685,0.00045459624,0.013077324,-0.013516784,0.02613317,0.060448907,0.009054324,0.026879005,0.010708533,0.038078543,0.025734782,-0.030285215,-0.0070873126,0.014448666,-0.03093221,0.007816425,-0.026486402,-0.012656118,-0.02066798,0.05122443,-0.00366647,0.00868018,-0.009749502,-0.00018113945,0.015532659,-0.03786207,-0.0020978814,0.07008137,0.031615004,-0.0033335262,0.017241903,0.016380673,-0.009057017
291,http://mouse.owl#MA_0000411,http://human.owl#NCI_C12412,http://mouse.owl#MA_0000411-http://human.owl#NCI_C12412,True,-0.13861895,0.061410025,-0.06748337,0.03758715,0.015590977,-0.097899064,0.09664426,0.081136964,-0.12577184,-0.037442803,-0.02404081,-0.069818094,-0.078185596,-0.031887397,0.07568118,-0.005053688,0.04008243,0.1169505,-0.12768045,-0.10713972,0.09355524,0.038215123,0.1761139,-0.030960003,0.08216269,-0.028280836,0.07519923,0.054665823,-0.14493862,-0.006726698,0.038674504,-0.049990803,0.0307132,-0.04783215,-0.08271624,-0.010074622,0.16922249,-0.052246578,0.040250417,0.0814271,0.052207224,-0.03878167,-0.07144493,-0.005728379,0.17946404,0.08399512,0.006298807,-0.049534764,-0.00079106167,0.09846955
1385,http://mouse.owl#MA_0000814,http://human.owl#NCI_C49331,http://mouse.owl#MA_0000814-http://human.owl#NCI_C49331,True,-0.07545384,0.0318758,0.007248104,-0.015462367,0.016635984,-0.049541518,0.04421766,0.036321674,-0.06754983,-0.008641386,-0.030896224,-0.0363348,-0.018632106,0.004326806,0.011011935,-0.030478476,0.03392195,0.04946566,-0.079850234,-0.035351764,0.00479092,0.020027462,0.07578233,-0.005257394,0.048698545,-0.011562746,0.05167153,0.004733204,-0.051593356,0.003196721,0.01961587,-0.018490579,-0.017383033,-0.012491519,-0.055574194,0.01701041,0.05130949,-0.032573625,-0.02146381,0.042092577,0.013799811,-0.010663765,-0.040910482,-0.015967056,0.046452448,0.054479904,-0.012661099,-0.018383592,0.023863457,0.016368952
1300,http://mouse.owl#MA_0002404,http://human.owl#NCI_C53182,http://mouse.owl#MA_0002404-http://human.owl#NCI_C53182,True,-0.069772825,0.030951977,-0.037061155,0.019429337,0.024214372,-0.034431495,0.03064058,0.043332055,-0.028610379,0.011143988,-0.0011791056,-0.006228977,-0.032591842,-0.024034306,0.0029446231,-0.0040799454,0.036401346,0.04938381,-0.015690275,-0.037447553,0.023221707,-0.019437525,0.06771676,0.008435616,0.032346833,0.008261233,0.016011404,0.0133547615,-0.044108998,0.023663899,0.025355412,0.0024780044,0.010876746,-0.007922191,0.0011717265,0.013976344,0.07181101,0.008993948,0.012778475,0.024737254,0.01798036,-0.018819142,-0.025827402,-0.017855043,0.032565143,0.016412262,-0.016916946,-0.015633091,-0.014546734,0.002364863
1349,http://mouse.owl#MA_0002049,http://human.owl#NCI_C53002,http://mouse.owl#MA_0002049-http://human.owl#NCI_C53002,True,-0.049939476,0.043054856,-0.03668798,-0.003997069,0.008668539,-0.054417655,0.04528155,-0.009118497,-0.06469298,-0.009201664,-0.010551757,0.0051481323,-0.017135907,-0.008239667,0.031013925,0.020739287,0.035550166,0.038990393,-0.04017941,-0.024076745,0.0020180754,0.017748805,0.053763222,-0.011055504,0.03601563,-0.023098007,0.0020695957,0.017449671,-0.060979143,-0.011298575,0.028144186,0.000415246,-0.017462168,-0.01571618,-0.04005203,-0.00037582684,0.075983986,0.01670396,0.013465003,0.00489924,-0.005852985,0.0056201536,-0.0034670474,0.004683467,0.06865082,0.008070322,0.019752743,-0.032210026,-0.013768796,0.014354763
560,http://mouse.owl#MA_0000274,http://human.owl#NCI_C32905,http://mouse.owl#MA_0000274-http://human.owl#NCI_C32905,True,-0.10193674,0.029361032,-0.03135609,-0.0019688178,0.011114075,-0.06565118,0.06703165,0.043634824,-0.081619486,-0.0202926,-0.023396928,-0.022180822,-0.042377815,-0.030960599,0.024023177,0.008755645,0.07251764,0.09642922,-0.08291082,-0.046544887,0.058750905,0.024435913,0.15721358,-0.022150608,0.04720485,-0.011212551,0.058298755,0.062245786,-0.10186489,0.007835739,0.026007053,-0.051394083,-0.011723235,-0.058777336,-0.017351596,-0.014556798,0.12181981,-0.0042723524,0.017724235,0.053502034,0.02858926,-0.016600864,-0.03172082,-0.013525467,0.12473445,0.074518345,-0.01790819,-0.07150787,0.023565706,0.03784142
552,http://mouse.owl#MA_0002189,http://human.owl#NCI_C53059,http://mouse.owl#MA_0002189-http://human.owl#NCI_C53059,True,-0.021845963,-0.0029025576,-0.016142694,-0.022225086,0.010255083,-0.04402706,0.015737975,0.034336295,-0.026991822,-0.02703309,0.00044910982,-0.013913851,-0.03718844,-0.0067196987,0.012305725,0.022735551,0.0054920856,0.018755611,-0.039746772,-0.02275556,-0.007429444,0.005505602,0.05439336,0.00039825216,0.024664693,0.0013708917,0.007934077,-0.005291864,-0.03236162,0.016160337,0.026917284,0.004282644,0.0051742606,-0.00092312135,-0.027975786,0.02397612,0.043009758,-0.00049037114,0.024027346,0.0077241454,-0.0057747792,-0.010594981,-0.0058687804,-0.025645094,0.018878441,0.019003592,0.016032644,-0.015544763,0.0012615593,-0.012401848
129,http://mouse.owl#MA_0002438,http://human.owl#NCI_C12436,http://mouse.owl#MA_0002438-http://human.owl#NCI_C12436,True,-0.13819394,0.048595853,-0.042335704,0.0031960513,0.015510381,-0.0658818,0.057860233,0.069098786,-0.10262018,-0.046218887,-0.010514216,-0.06271132,-0.06345573,-0.025213225,0.02652188,0.010519819,0.0961942,0.09889124,-0.10115396,-0.03507868,0.02586101,0.024439054,0.15493694,-0.045190036,0.039086588,-0.0022438993,0.060725957,0.024141237,-0.07907583,0.025974333,0.0541436,-0.03555711,0.02383395,-0.043419875,-0.017269706,-0.007953368,0.14027801,-0.032646447,0.035153806,0.064465284,0.04878413,-0.015869876,-0.075278655,-0.038425907,0.1652267,0.0599692,0.04079852,-0.013294289,0.018341692,0.0194476
978,http://mouse.owl#MA_0001468,http://human.owl#NCI_C12757,http://mouse.owl#MA_0001468-http://human.owl#NCI_C12757,True,-0.07551476,0.040771324,-0.04228415,0.023729932,0.0376436,-0.026140954,0.038844854,0.028411327,-0.05553852,-0.018027766,0.014383648,-0.02032461,-0.026244007,-0.019475535,0.007413756,0.010493693,0.027571596,0.031603802,-0.046246976,-0.032567292,0.04054923,0.019128853,0.045867868,0.0021753798,0.026763447,-0.025980432,0.019172028,-0.010079032,-0.06264537,0.0011394005,-0.0030416232,0.0033559464,0.030657135,-0.018710226,-0.049659777,0.00011436129,0.06830251,0.0046489537,0.016243909,0.02770308,0.015421782,-0.0039832187,-0.028700639,-0.0052391165,0.051240947,0.023727741,-0.02175587,-0.030417284,-0.0026053004,0.011589456
331,http://mouse.owl#MA_0001158,http://human.owl#NCI_C52830,http://mouse.owl#MA_0001158-http://human.owl#NCI_C52830,True,-0.001901736,-0.0043330896,-0.012175996,-0.0039334446,0.01745882,-0.047433525,0.016684752,0.041176975,-0.044541515,-0.038806796,-0.022201933,-0.022111662,-0.023862112,-0.012377592,0.019873554,-0.028740726,0.0300606,0.003988387,-0.053263694,-0.0028703231,0.02105095,0.034139752,0.028534826,0.0039283796,-0.00135021,-0.003768146,-0.021018136,0.021233607,-0.010097521,0.003691757,0.02140979,-0.032047488,0.012222506,-0.026764117,0.006416895,-0.0032787332,0.036806203,-0.034904767,0.021083564,0.03208214,0.011684837,-0.007483083,-0.0070495512,-0.014149759,0.033181787,0.013727114,-0.004401793,-0.023390884,-0.007119678,0.038132302
323,http://mouse.owl#MA_0001243,http://human.owl#NCI_C12928,http://mouse.owl#MA_0001243-http://human.owl#NCI_C12928,True,-0.08014913,0.048471414,-0.02500803,-0.006662716,0.031390034,-0.02138159,0.06430184,0.013053115,-0.087216094,-0.024772786,-0.013432175,-0.046831712,-0.008795116,-0.024144305,0.036104165,0.0022581182,0.042075783,0.089738384,-0.0780168,-0.011781438,0.020243386,0.0053553293,0.10085511,-0.029359292,0.013195914,0.012107868,0.007816741,0.06381397,-0.06531845,-0.01349437,-0.007984802,-0.029968169,0.023988014,-0.03503476,-0.032655794,0.0053646034,0.08300601,-0.0030442695,0.029880434,0.049867183,0.007449243,-0.011528343,-0.023492793,-0.02673437,0.073421225,0.043957233,0.04552482,-0.013522877,0.02649952,0.043172963
691,http://mouse.owl#MA_0000442,http://human.owl#NCI_C33839,http://mouse.owl#MA_0000442-http://human.owl#NCI_C33839,True,-0.10253082,0.037748046,-0.024146818,-0.02201458,0.021386825,-0.046615407,0.078408934,0.026482718,-0.0367365,-0.022085331,-0.00792554,-0.0564423,-0.02833363,-0.0015043621,0.058400556,0.005020311,0.049392525,0.07263796,-0.057794683,-0.011091044,0.048449293,0.03297336,0.060164183,-0.010793248,0.005565008,0.0093015,0.029716438,0.014053341,-0.056482438,0.024763176,0.048030328,0.012534109,-0.0012792144,-0.012345193,-0.03309712,-0.00642461,0.037559323,-0.04002908,0.00295268,0.03665901,0.042298824,0.0041623116,-0.03684594,-0.029391509,0.067642935,0.04511813,-0.0031209695,0.009972149,0.00200817,0.024112344
1415,http://mouse.owl#MA_0001384,http://human.owl#NCI_C52781,http://mouse.owl#MA_0001384-http://human.owl#NCI_C52781,True,-0.061886806,0.021177765,0.013733404,-0.0008707475,0.00080704875,-0.02865792,0.0120512005,0.039156478,-0.06237495,-0.017572414,0.003221672,-0.038069904,0.016409779,-0.0084979385,-0.0076889032,-0.0028707173,0.033993643,0.014806887,-0.05853959,-0.02137377,0.028918212,-0.009488196,0.04409439,-0.013162801,0.007733465,0.0070063816,-0.002408024,0.004159701,-0.011193465,-0.023369242,0.025903169,-0.0140280295,0.045611307,-0.025950402,-0.030707065,0.016582575,0.061763383,-0.0074178725,-0.0020708432,0.035086,-0.008598567,0.0055018426,-0.01905151,-0.023387987,0.02843764,-0.006384054,-0.008287144,-0.020627698,0.019562904,0.02887958
1150,http://mouse.owl#MA_0002040,http://human.owl#NCI_C33581,http://mouse.owl#MA_0002040-http://human.owl#NCI_C33581,True,-0.0466215,0.0374454,-0.060543448,-0.013406333,0.047818206,-0.053354487,0.05645954,0.025846481,-0.068432525,-0.024930244,-0.013516082,-0.035075106,0.005060532,-0.009432213,0.023344208,0.002886868,0.046620775,0.041614573,-0.056154907,-0.055907443,0.01946492,-0.00021479931,0.04815216,-0.020738289,0.009789117,-0.0068922206,0.010238765,0.025632188,-0.048977952,-0.004631281,0.010935999,-0.001673772,0.0036397786,-0.06364849,-0.02543392,-0.026433367,0.07013335,-0.032805737,0.028010609,0.059819527,0.025623923,-0.013365247,-0.003942563,-0.012445249,0.06810347,0.03520683,0.033578202,-0.036100186,0.0058166366,-0.005767471
135,http://mouse.owl#MA_0001971,http://human.owl#NCI_C12733,http://mouse.owl#MA_0001971-http://human.owl#NCI_C12733,True,-0.08534881,0.004529668,-0.012476334,-0.007476196,0.024860278,-0.05624542,0.038450763,0.06178727,-0.064366356,-0.015479558,-0.040863354,-0.047442537,-0.0022045197,-0.03091947,0.051215827,0.012630781,0.043842368,0.087008655,-0.054677352,-0.049487516,0.048024137,0.02510183,0.08348545,-0.008655908,0.00443649,0.024464596,0.03346146,0.026820455,-0.06584296,0.004731196,0.014685971,-0.03215051,0.0052941917,-0.030567091,-0.047260366,-0.002896193,0.06976664,-0.012329025,-0.007890625,0.033896897,-0.0019535883,-0.020206,-0.033706106,-0.022096893,0.045183398,0.009905895,-0.012959929,-0.045626976,0.02123025,0.058358744
