,source_id,target_id,pair_id,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
1385,http://mouse.owl#MA_0002565,http://human.owl#NCI_C33519,http://mouse.owl#MA_0002565-http://human.owl#NCI_C33519,True,-0.15595184,-0.033798356,0.14400634,-0.0979109,0.059157435,-0.035383947,0.10654781,0.03644008,-0.13089646,0.01628608,0.02379812,0.124439,-0.100233726,-0.19652787,0.124988995,-0.033566833,0.14444008,0.054240577,-0.075759955,0.080248475,-0.025752278,-0.07565004,0.0051490813,0.095651805,0.03337398,0.01621211,0.12691833,-0.023312889,-0.10434921,0.08880184
1300,http://mouse.owl#MA_0000296,http://human.owl#NCI_C12688,http://mouse.owl#MA_0000296-http://human.owl#NCI_C12688,True,-0.10668617,-0.053307384,0.12129175,-0.0911584,0.07389681,-0.0046603307,0.1626208,0.034463193,-0.067565635,-0.05248352,0.055409737,0.07429604,-0.11750884,-0.15856992,0.12115531,-0.02670226,0.12540299,0.10842803,-0.06680035,0.11215507,-0.06887145,-0.051161353,0.047320645,0.1366583,0.02453829,0.072782926,0.08713183,0.031368013,-0.06156452,0.07906587
1349,http://mouse.owl#MA_0001539,http://human.owl#NCI_C49243,http://mouse.owl#MA_0001539-http://human.owl#NCI_C49243,True,0.02170203,-0.04881884,0.0643345,-0.042929098,-0.0065876413,-0.0073312586,0.075525895,0.0505054,-0.028244866,0.021209475,0.024616523,0.06724542,-0.07362898,-0.0676626,0.027297975,-0.020443985,0.090292685,0.056426294,-0.035334796,0.055772662,-0.0012943712,0.022957867,-0.0037819662,0.0662804,0.006792357,0.0060746465,0.062734045,-0.020301957,-0.029800441,0.03676439
560,http://mouse.owl#MA_0000459,http://human.owl#NCI_C33548,http://mouse.owl#MA_0000459-http://human.owl#NCI_C33548,True,-0.014662331,-0.0072355648,0.036553722,-0.04538499,-0.02188986,-0.008214675,0.032167863,-0.036127687,-0.07769859,-0.013228981,0.0034987824,0.07448735,-0.061259337,-0.11278622,0.020298157,-0.008304142,0.041680884,0.022241963,-0.06291884,0.00016563665,-0.010724256,-0.023298163,0.010337023,0.034668185,0.011194853,-0.022976391,0.029621353,0.01713663,-0.00033466052,0.07510572
552,http://mouse.owl#MA_0000191,http://human.owl#NCI_C12444,http://mouse.owl#MA_0000191-http://human.owl#NCI_C12444,True,-0.06574926,-0.053540118,0.14395079,-0.07471998,0.04810486,0.006462262,0.067897074,0.042821463,-0.042756766,-0.024095062,0.020452991,0.1021827,-0.17722593,-0.127935,0.09730048,0.0014986228,0.10835788,0.084160104,-0.05563084,0.030892227,-0.016796976,-0.04324918,0.0025880113,0.102177896,0.030525438,0.061877996,0.057252347,-0.015119621,-0.06942374,0.050439112
129,http://mouse.owl#MA_0001430,http://human.owl#NCI_C32901,http://mouse.owl#MA_0001430-http://human.owl#NCI_C32901,True,0.013378192,-0.0294182,0.009475176,-0.05211882,-0.04369231,0.01080304,0.07092135,0.06045945,-0.026582984,-0.009119347,0.022714099,0.029780526,-0.034661382,-0.043979116,-0.018296564,-0.03582161,0.034618296,0.005172146,-0.033351883,0.027879622,0.06405025,-0.0127062425,-0.004333118,-0.018447276,0.05315049,0.0008517876,0.0060995077,-0.0044059176,-0.023482619,0.047440078
978,http://mouse.owl#MA_0002167,http://human.owl#NCI_C53051,http://mouse.owl#MA_0002167-http://human.owl#NCI_C53051,True,0.019361135,-0.003005147,-0.019261707,-0.053520165,0.0008366518,0.011231611,0.021990418,-0.012348212,-0.068712935,-0.0026060194,-0.0144517915,-0.018393623,-0.017166706,-0.030447837,0.047948927,-0.010539342,0.031609293,-0.0019739387,-0.00043697562,0.0012471452,-0.04746159,0.007861435,0.0043512955,0.05035171,-0.013161171,-0.03368784,0.00829819,0.006026096,0.03345968,0.0049067987
331,http://mouse.owl#MA_0001441,http://human.owl#NCI_C33726,http://mouse.owl#MA_0001441-http://human.owl#NCI_C33726,True,-0.018057756,-0.00078712497,0.018098705,0.015450623,-0.020258797,-0.02812343,-0.025051977,0.039550137,-0.005137205,0.017686771,0.012118853,0.020481896,-0.076370776,-0.01125709,0.024923086,0.010825218,0.07572415,0.024790747,-0.039239183,0.032473918,0.027581142,-0.059028246,-0.003920285,0.0850255,-0.01365485,-0.017771697,0.0741864,-0.0034850761,0.013175544,0.036375247
323,http://mouse.owl#MA_0002187,http://human.owl#NCI_C53061,http://mouse.owl#MA_0002187-http://human.owl#NCI_C53061,True,-0.0658945,-0.0037063565,0.061027385,-0.010603504,-0.0037352834,-0.03576456,-0.019252148,-0.01063236,-0.015229166,-0.031366967,0.03416368,0.0351064,-0.051386252,-0.059809074,0.046616536,0.0026605474,0.076928966,0.051086076,-0.005590773,0.0035018492,0.04813478,0.0448372,0.00473265,0.047735907,0.025224702,0.011247422,0.02336909,0.025268147,-0.038965195,0.056006104
691,http://mouse.owl#MA_0001315,http://human.owl#NCI_C33236,http://mouse.owl#MA_0001315-http://human.owl#NCI_C33236,True,-0.078176826,0.046221703,0.080620736,-0.031907476,0.03023518,-0.0012047361,0.047972664,0.034999803,-0.048536964,-0.02007113,0.026947081,0.03490249,-0.03301226,-0.041796222,0.009400582,-0.011707897,0.05976361,0.08213161,-0.05774123,0.061419323,-0.03944643,0.0013622921,0.027911885,0.033311885,-0.001924495,-0.015966373,0.016896272,0.014159647,-0.028495109,0.048341855
1415,http://mouse.owl#MA_0001609,http://human.owl#NCI_C12256,http://mouse.owl#MA_0001609-http://human.owl#NCI_C12256,True,-0.07984368,-0.03882871,0.055656362,-0.058668185,0.08495295,-0.058883555,0.07222598,0.090060204,-0.023683425,0.01231635,0.012876016,0.004902615,-0.030028451,-0.0972853,0.014641216,-0.035935618,0.054426473,0.0832715,-0.0415675,0.059253972,0.004194794,-0.01501489,0.0014010919,0.075170845,-0.014959803,0.031763166,0.039238706,-0.050419137,-0.08126879,0.041775793
1150,http://mouse.owl#MA_0002460,http://human.owl#NCI_C12900,http://mouse.owl#MA_0002460-http://human.owl#NCI_C12900,True,-0.08912209,-0.041191135,0.031434044,-0.06210003,0.025003143,-0.069336295,0.02400653,0.06916017,-0.0692659,-0.040467884,0.031456545,0.069032654,-0.072497405,-0.09277047,0.06413257,0.018630069,0.10648635,0.05990275,-0.020439174,0.08794227,0.0022276891,-0.0028921266,0.012657643,0.014353979,-0.0058845,0.0055182986,0.048925053,-0.030504342,-0.008896826,0.05717177
135,http://mouse.owl#MA_0000690,http://human.owl#NCI_C40186,http://mouse.owl#MA_0000690-http://human.owl#NCI_C40186,True,-0.09988943,0.008174568,0.061427288,-0.052747104,0.029657036,-0.010251856,0.035053305,0.07238981,-0.06878316,0.0071365647,-0.023497233,0.0140267955,-0.07473284,-0.08101839,0.020106833,0.026723262,0.09370014,0.08529998,-0.032481372,0.05743356,-0.013761096,0.0024370532,0.016988518,0.043803386,0.010776566,0.07139866,0.07918595,0.02864216,-0.024822237,0.0702165
678,http://mouse.owl#MA_0000929,http://human.owl#NCI_C52725,http://mouse.owl#MA_0000929-http://human.owl#NCI_C52725,True,-0.0072543654,-0.012737858,0.0018358156,-0.0045465995,0.025812615,-0.010897837,0.042250995,0.03190437,-0.008449143,-0.019190375,0.040402725,0.03867838,-0.06239173,-0.04768966,0.009345188,-0.05672397,-0.022030015,-0.026574109,0.010841095,0.029786896,-0.013356509,0.0001969114,0.0017558257,0.06568311,0.0073752934,0.054940894,0.024958195,-0.025093645,0.00734338,0.0021013054
1412,http://mouse.owl#MA_0002697,http://human.owl#NCI_C33277,http://mouse.owl#MA_0002697-http://human.owl#NCI_C33277,True,-0.06283306,0.019525582,0.09226285,-0.0876986,0.010879712,-0.032418266,0.061888006,0.068905964,-0.06504115,0.0009393934,0.026979394,0.00898937,-0.12264192,-0.13980106,0.09024306,0.0065057594,0.15086815,0.113650486,-0.015846157,0.07002236,-0.004843287,-0.040585052,0.038634375,0.0692913,-0.0016251849,0.08139387,0.14726159,-0.001306762,-0.058234423,0.0775734
736,http://mouse.owl#MA_0002380,http://human.owl#NCI_C53016,http://mouse.owl#MA_0002380-http://human.owl#NCI_C53016,True,-0.0796095,0.027455445,0.039031938,-0.052258976,0.015402664,-0.012408369,-0.0117732845,-0.0002910029,-0.092389576,-0.047433004,0.037707325,0.07220806,-0.08357678,-0.06467113,-0.030189388,-0.07050626,0.052952357,0.043415517,-0.03754654,0.050865136,-0.019260293,0.01377818,-0.022288492,0.08452831,0.013193256,-0.011224816,0.055894807,-0.0109379515,0.010755107,0.0042355005
435,http://mouse.owl#MA_0000276,http://human.owl#NCI_C12343,http://mouse.owl#MA_0000276-http://human.owl#NCI_C12343,True,-0.09893195,-0.0978591,0.14561819,-0.09494707,0.026370883,-0.018293887,0.18190196,0.10323927,-0.1500903,-0.065794155,0.008218927,0.13284007,-0.1850285,-0.1661509,0.1134178,-0.04549966,0.12511653,0.10076752,-0.075620756,0.12711893,0.011198898,-0.040701848,0.0022552526,0.12003564,0.048724048,0.0040971786,0.06993642,0.03609286,-0.038365636,0.112341344
669,http://mouse.owl#MA_0002229,http://human.owl#NCI_C53129,http://mouse.owl#MA_0002229-http://human.owl#NCI_C53129,True,-0.05036109,-0.046159867,0.07823775,-0.033876162,-0.029842727,0.03037959,0.11159466,0.052819587,-0.045238126,-0.03097638,0.03983911,0.020365644,-0.084667265,-0.06063737,0.07815574,0.04626149,0.057282392,0.000110675115,-0.043881856,0.036656838,0.03142345,0.027837152,0.02870445,0.019427253,-0.0060978686,0.062717326,0.0809638,0.008054978,-0.019625112,0.030151155
865,http://mouse.owl#MA_0001114,http://human.owl#NCI_C32136,http://mouse.owl#MA_0001114-http://human.owl#NCI_C32136,True,-0.11843198,-0.0050852876,0.11830732,-0.0612822,0.0042323982,0.013638749,0.12556447,0.058925424,-0.04455887,-0.036701273,0.09301542,0.08304934,-0.08164209,-0.14837056,0.05612486,-0.0030105412,0.09585417,0.06976284,-0.083637066,0.11475769,-0.020847412,-0.0350694,-0.02439689,0.09785995,0.06512222,0.039489105,0.05640109,0.025698941,-0.059605595,0.09874724
710,http://mouse.owl#MA_0002141,http://human.owl#NCI_C53047,http://mouse.owl#MA_0002141-http://human.owl#NCI_C53047,True,0.013967983,-0.024666341,0.04154594,-0.023602828,-0.025396666,-0.031858664,0.024479069,-0.0019531045,-0.03238066,0.038528547,-0.013191527,0.0074057784,-0.0057171322,-0.0072686113,0.023312857,-0.058591753,0.0011808462,0.054330535,-0.012223892,-0.0073687388,0.0018614718,-0.019110864,0.024689186,-0.01396848,0.04862949,-0.003594445,0.026790492,0.033784922,-0.0021896083,0.024875011
798,http://mouse.owl#MA_0001749,http://human.owl#NCI_C49315,http://mouse.owl#MA_0001749-http://human.owl#NCI_C49315,True,-0.023089692,-0.009718008,0.024985356,-0.09266226,-0.028286604,-0.023227677,0.034371637,0.055792972,-0.04071077,0.0046950383,0.03049517,0.06429439,-0.015270361,-0.083133325,-0.021812452,0.025964273,0.026003584,0.045806482,-0.009070999,0.08948687,0.022126034,-0.004655268,-0.021882521,0.009950737,0.028997917,0.014182752,-0.010522061,-0.0037667118,-0.03481998,-0.009294747
158,http://mouse.owl#MA_0002698,http://human.owl#NCI_C33649,http://mouse.owl#MA_0002698-http://human.owl#NCI_C33649,True,-0.02177388,-0.00719511,0.081129834,-0.085923605,0.04573627,0.042090982,0.084477484,-0.006267227,-0.011342864,-0.025437169,-0.021849122,0.053950224,-0.037008725,-0.06947837,0.075408295,-0.049986392,0.037540466,0.008794418,0.0014494827,0.04521505,0.0024914173,0.002782098,-0.050345663,0.058071613,0.028469196,0.016712757,0.04465048,0.026254106,0.013084371,0.063149504
1027,http://mouse.owl#MA_0001359,http://human.owl#NCI_C12717,http://mouse.owl#MA_0001359-http://human.owl#NCI_C12717,True,-0.0560885,-0.06905961,0.070352316,-0.04274661,0.060994554,-0.021076417,0.056677256,0.08319265,-0.03947106,0.0021397173,0.012816098,0.031568248,-0.12878186,-0.13062878,0.044122256,0.013879057,0.064537495,-0.011204664,-0.02013452,0.02807964,-0.03357334,-0.023638286,0.02470791,0.07468615,0.033093818,0.07391654,0.018040534,0.025927152,-0.035921898,0.07754396
1307,http://mouse.owl#MA_0002287,http://human.owl#NCI_C53152,http://mouse.owl#MA_0002287-http://human.owl#NCI_C53152,True,-0.05023561,0.01083442,0.025407098,-0.051042076,0.0005058795,-0.019578215,0.011366819,0.032596216,0.0036064512,0.015369441,-0.02025164,0.057374552,-0.08011018,-0.048472125,0.0463548,-0.03706064,0.08156375,0.046513043,-0.03834936,0.057864185,-0.03818959,0.011917181,0.042066284,0.06769303,0.06282526,-0.00080573,0.026004456,-0.045868725,0.00088369055,0.04385954
583,http://mouse.owl#MA_0001405,http://human.owl#NCI_C52763,http://mouse.owl#MA_0001405-http://human.owl#NCI_C52763,True,-0.039531652,-0.06529756,0.05144606,-0.070617005,0.019291274,-0.052455835,-0.015655052,0.033712257,-0.018438747,-0.027301745,-0.03590806,0.014572205,-0.07615587,-0.051756054,0.04892362,-0.012865655,0.038771905,0.07418785,-0.05552738,-0.017158885,-0.015814133,-0.045111768,0.038452756,0.041030217,0.011538623,0.033091497,0.0058109313,-0.05025231,-0.0045275837,0.0519023
352,http://mouse.owl#MA_0000436,http://human.owl#NCI_C12683,http://mouse.owl#MA_0000436-http://human.owl#NCI_C12683,True,-0.15062049,-0.089059,0.2054812,-0.17861083,0.07299986,-0.07455848,0.17731848,0.059126817,-0.09377058,-0.06911759,0.06173332,0.13776302,-0.17189236,-0.2302174,0.042167127,-0.017865017,0.15720615,0.11110646,-0.16119547,0.14902884,0.016634937,0.0073457044,0.023949275,0.17927381,0.041249923,0.036333777,0.14927551,-0.004763393,-0.16056564,0.14362201
1080,http://mouse.owl#MA_0000465,http://human.owl#NCI_C52839,http://mouse.owl#MA_0000465-http://human.owl#NCI_C52839,True,-0.050605025,-0.007766145,0.027853664,-0.047491193,0.02720493,-0.047290687,0.07514574,-0.0073194485,-0.052571826,-7.234432e-05,0.060944594,0.029701626,-0.051024545,-0.043827057,0.020775687,0.006402239,0.04655551,-0.0068723336,0.010392567,0.06871926,-0.054947034,0.031785186,-0.031255253,0.039636932,0.0395312,0.043017495,-0.017715544,-0.0052315816,-0.011987245,0.044327747
1310,http://mouse.owl#MA_0000481,http://human.owl#NCI_C12816,http://mouse.owl#MA_0000481-http://human.owl#NCI_C12816,True,-0.036976043,-0.02425221,0.035818152,-0.07570266,-0.020514224,0.017978331,0.07600418,0.07322179,-0.014839475,-0.058621354,0.010251684,0.06882632,-0.069706574,-0.11167633,0.0765215,-0.00638205,0.042642497,0.06350973,-0.054415595,0.048049685,-0.0042636665,-0.053224735,-0.025056196,0.07256195,0.015840791,0.035137925,0.06854871,0.02089331,0.015336624,0.08762835
544,http://mouse.owl#MA_0002283,http://human.owl#NCI_C32398,http://mouse.owl#MA_0002283-http://human.owl#NCI_C32398,True,-0.0047673928,-0.015634771,0.05567354,-0.039770234,-0.005794322,-0.001524773,0.04368915,0.014409421,-0.040882654,-0.021586658,-0.052353337,0.06504595,-0.041667823,-0.016681962,-0.028094312,-0.0030231029,0.0250207,0.029312205,-0.014716467,0.03544219,-0.021258332,-0.033065178,-0.0012800321,0.049030084,0.0034428593,0.015867902,0.009810166,-0.03428283,-0.0050110896,0.0019799178
570,http://mouse.owl#MA_0000413,http://human.owl#NCI_C12813,http://mouse.owl#MA_0000413-http://human.owl#NCI_C12813,True,-0.07958128,-0.040330607,0.17643769,-0.11904943,0.0163112,0.023839235,0.13387284,0.04365555,-0.058967218,0.033128385,0.04374666,0.08014797,-0.12875114,-0.12755212,0.032918304,-0.077166624,0.088767946,0.029696789,-0.07284188,0.12664163,-0.047931932,0.009534337,-0.0026251357,0.086726636,-0.015789345,-0.006623324,0.11215493,-0.0059727877,-0.034332357,0.06552341
599,http://mouse.owl#MA_0002440,http://human.owl#NCI_C12437,http://mouse.owl#MA_0002440-http://human.owl#NCI_C12437,True,-0.14113584,-0.04910239,0.12247242,-0.07913715,0.05606547,0.0023412742,0.10951554,0.0043473644,-0.09724148,-0.058490198,0.031809263,0.037893582,-0.09884401,-0.15487391,0.02912954,-0.039920527,0.06943817,0.112863205,-0.09048566,0.11584062,-0.0083744265,-0.01901654,0.019503454,0.07711381,0.033809975,0.06860283,0.07731594,0.034137547,-0.09676477,0.036415305
